price_id,date,material_code,material_category,sub_category,city,unit,buying_price_informal,quoted_price_formal,spread_pct,market_range_low,market_range_high,benchmark_recycler_id,source
PRC0081015,2026-04-28,BAT-NIMH,Battery,Ni-MH,Mumbai,kg,62.69,74.84,19.38,56.42,80.83,REC1003,synthetic_calibrated
PRC0082477,2026-04-28,BAT-NIMH,Battery,Ni-MH,Nagpur,kg,53.45,63.81,19.38,48.1,68.91,REC1001,synthetic_calibrated
PRC0081746,2026-04-28,BAT-NIMH,Battery,Ni-MH,Nashik,kg,57.53,68.68,19.38,51.78,74.17,REC1042,synthetic_calibrated
PRC0080284,2026-04-28,BAT-NIMH,Battery,Ni-MH,Pimpri-Chinchwad,kg,54.93,65.58,19.39,49.44,70.83,REC1009,synthetic_calibrated
PRC0079553,2026-04-28,BAT-NIMH,Battery,Ni-MH,Pune,kg,58.53,69.87,19.37,52.68,75.46,REC1000,synthetic_calibrated
PRC0078822,2026-04-28,BAT-PB,Battery,Lead-acid,Aurangabad,kg,67.23,75.92,12.93,60.51,81.99,REC1038,synthetic_calibrated
PRC0076629,2026-04-28,BAT-PB,Battery,Lead-acid,Mumbai,kg,74.96,84.64,12.91,67.46,91.41,REC1003,synthetic_calibrated
PRC0078091,2026-04-28,BAT-PB,Battery,Lead-acid,Nagpur,kg,69.54,78.52,12.91,62.59,84.8,REC1001,synthetic_calibrated
PRC0077360,2026-04-28,BAT-PB,Battery,Lead-acid,Nashik,kg,74.51,84.14,12.92,67.06,90.87,REC1042,synthetic_calibrated
PRC0075898,2026-04-28,BAT-PB,Battery,Lead-acid,Pimpri-Chinchwad,kg,73.69,83.21,12.92,66.32,89.87,REC1009,synthetic_calibrated
PRC0075167,2026-04-28,BAT-PB,Battery,Lead-acid,Pune,kg,77.89,87.95,12.92,70.1,94.99,REC1000,synthetic_calibrated
PRC0065664,2026-04-28,CBL-AL,Cable,Aluminium cable,Aurangabad,kg,98.23,104.64,6.53,88.41,113.01,REC1038,synthetic_calibrated
PRC0063471,2026-04-28,CBL-AL,Cable,Aluminium cable,Mumbai,kg,117.37,125.02,6.52,105.63,135.02,REC1003,synthetic_calibrated
PRC0064933,2026-04-28,CBL-AL,Cable,Aluminium cable,Nagpur,kg,104.72,111.55,6.52,94.25,120.47,REC1001,synthetic_calibrated
PRC0064202,2026-04-28,CBL-AL,Cable,Aluminium cable,Nashik,kg,107.85,114.88,6.52,97.06,124.07,REC1042,synthetic_calibrated
PRC0062740,2026-04-28,CBL-AL,Cable,Aluminium cable,Pimpri-Chinchwad,kg,107.22,114.21,6.52,96.5,123.35,REC1009,synthetic_calibrated
PRC0062009,2026-04-28,CBL-AL,Cable,Aluminium cable,Pune,kg,107.41,114.41,6.52,96.67,123.56,REC1000,synthetic_calibrated
PRC0061278,2026-04-28,CBL-ARM,Cable,Armoured / data cable,Aurangabad,kg,128.8,138.6,7.61,115.92,149.69,REC1038,synthetic_calibrated
PRC0059085,2026-04-28,CBL-ARM,Cable,Armoured / data cable,Mumbai,kg,142.7,153.56,7.61,128.43,165.84,REC1003,synthetic_calibrated
PRC0060547,2026-04-28,CBL-ARM,Cable,Armoured / data cable,Nagpur,kg,138.01,148.51,7.61,124.21,160.39,REC1001,synthetic_calibrated
PRC0059816,2026-04-28,CBL-ARM,Cable,Armoured / data cable,Nashik,kg,130.9,140.86,7.61,117.81,152.13,REC1042,synthetic_calibrated
PRC0058354,2026-04-28,CBL-ARM,Cable,Armoured / data cable,Pimpri-Chinchwad,kg,133.14,143.27,7.61,119.83,154.73,REC1009,synthetic_calibrated
PRC0057623,2026-04-28,CBL-ARM,Cable,Armoured / data cable,Pune,kg,147.15,158.34,7.6,132.44,171.01,REC1000,synthetic_calibrated
PRC0056892,2026-04-28,CBL-CU,Cable,Copper household wire,Aurangabad,kg,286.76,302.34,5.43,258.08,326.53,REC1038,synthetic_calibrated
PRC0054699,2026-04-28,CBL-CU,Cable,Copper household wire,Mumbai,kg,288.11,303.77,5.44,259.3,328.07,REC1003,synthetic_calibrated
PRC0056161,2026-04-28,CBL-CU,Cable,Copper household wire,Nagpur,kg,278.17,293.29,5.44,250.35,316.75,REC1001,synthetic_calibrated
PRC0055430,2026-04-28,CBL-CU,Cable,Copper household wire,Nashik,kg,275.07,290.02,5.43,247.56,313.22,REC1042,synthetic_calibrated
PRC0053968,2026-04-28,CBL-CU,Cable,Copper household wire,Pimpri-Chinchwad,kg,273.09,287.93,5.43,245.78,310.96,REC1009,synthetic_calibrated
PRC0053237,2026-04-28,CBL-CU,Cable,Copper household wire,Pune,kg,283.2,298.59,5.43,254.88,322.48,REC1000,synthetic_calibrated
PRC0070050,2026-04-28,CBL-MIX,Cable,Mixed insulated,Aurangabad,kg,77.29,84.85,9.78,69.56,91.64,REC1038,synthetic_calibrated
PRC0067857,2026-04-28,CBL-MIX,Cable,Mixed insulated,Mumbai,kg,84.6,92.88,9.79,76.14,100.31,REC1003,synthetic_calibrated
PRC0069319,2026-04-28,CBL-MIX,Cable,Mixed insulated,Nagpur,kg,77.97,85.6,9.79,70.17,92.45,REC1001,synthetic_calibrated
PRC0068588,2026-04-28,CBL-MIX,Cable,Mixed insulated,Nashik,kg,76.79,84.3,9.78,69.11,91.04,REC1042,synthetic_calibrated
PRC0067126,2026-04-28,CBL-MIX,Cable,Mixed insulated,Pimpri-Chinchwad,kg,83.15,91.28,9.78,74.84,98.58,REC1009,synthetic_calibrated
PRC0066395,2026-04-28,CBL-MIX,Cable,Mixed insulated,Pune,kg,81.3,89.25,9.78,73.17,96.39,REC1000,synthetic_calibrated
PRC0004260,2026-04-28,CRT-CTV,CRT,Colour TV tube,Aurangabad,kg,13.36,17.83,33.46,12.02,19.26,REC1038,synthetic_calibrated
PRC0002067,2026-04-28,CRT-CTV,CRT,Colour TV tube,Mumbai,kg,14.98,19.99,33.44,13.48,21.59,REC1003,synthetic_calibrated
PRC0003529,2026-04-28,CRT-CTV,CRT,Colour TV tube,Nagpur,kg,13.55,18.08,33.43,12.2,19.53,REC1001,synthetic_calibrated
PRC0002798,2026-04-28,CRT-CTV,CRT,Colour TV tube,Nashik,kg,13.53,18.05,33.41,12.18,19.49,REC1042,synthetic_calibrated
PRC0001336,2026-04-28,CRT-CTV,CRT,Colour TV tube,Pimpri-Chinchwad,kg,13.76,18.36,33.43,12.38,19.83,REC1009,synthetic_calibrated
PRC0000605,2026-04-28,CRT-CTV,CRT,Colour TV tube,Pune,kg,14.34,19.13,33.4,12.91,20.66,REC1000,synthetic_calibrated
PRC0008646,2026-04-28,CRT-MON,CRT,Monochrome monitor tube,Aurangabad,kg,9.75,12.8,31.28,8.78,13.82,REC1038,synthetic_calibrated
PRC0006453,2026-04-28,CRT-MON,CRT,Monochrome monitor tube,Mumbai,kg,10.55,13.85,31.28,9.5,14.96,REC1003,synthetic_calibrated
PRC0007915,2026-04-28,CRT-MON,CRT,Monochrome monitor tube,Nagpur,kg,9.6,12.6,31.25,8.64,13.61,REC1001,synthetic_calibrated
PRC0007184,2026-04-28,CRT-MON,CRT,Monochrome monitor tube,Nashik,kg,10.08,13.23,31.25,9.07,14.29,REC1042,synthetic_calibrated
PRC0005722,2026-04-28,CRT-MON,CRT,Monochrome monitor tube,Pimpri-Chinchwad,kg,10.04,13.18,31.27,9.04,14.23,REC1009,synthetic_calibrated
PRC0004991,2026-04-28,CRT-MON,CRT,Monochrome monitor tube,Pune,kg,10.57,13.88,31.32,9.51,14.99,REC1000,synthetic_calibrated
PRC0013032,2026-04-28,CRT-YOK,CRT,Deflection yoke,Aurangabad,kg,43.49,50.06,15.11,39.14,54.06,REC1038,synthetic_calibrated
PRC0010839,2026-04-28,CRT-YOK,CRT,Deflection yoke,Mumbai,kg,48.47,55.79,15.1,43.62,60.25,REC1003,synthetic_calibrated
PRC0012301,2026-04-28,CRT-YOK,CRT,Deflection yoke,Nagpur,kg,44.12,50.78,15.1,39.71,54.84,REC1001,synthetic_calibrated
PRC0011570,2026-04-28,CRT-YOK,CRT,Deflection yoke,Nashik,kg,44.44,51.15,15.1,40.0,55.24,REC1042,synthetic_calibrated
PRC0010108,2026-04-28,CRT-YOK,CRT,Deflection yoke,Pimpri-Chinchwad,kg,45.56,52.44,15.1,41.0,56.64,REC1009,synthetic_calibrated
PRC0009377,2026-04-28,CRT-YOK,CRT,Deflection yoke,Pune,kg,45.01,51.8,15.09,40.51,55.94,REC1000,synthetic_calibrated
PRC0030576,2026-04-28,LCD-BLA,LCD/LED panel,Backlight assembly,Aurangabad,kg,42.46,50.27,18.39,38.21,54.29,REC1038,synthetic_calibrated
PRC0028383,2026-04-28,LCD-BLA,LCD/LED panel,Backlight assembly,Mumbai,kg,47.15,55.82,18.39,42.44,60.29,REC1003,synthetic_calibrated
PRC0029845,2026-04-28,LCD-BLA,LCD/LED panel,Backlight assembly,Nagpur,kg,43.74,51.79,18.4,39.37,55.93,REC1001,synthetic_calibrated
PRC0029114,2026-04-28,LCD-BLA,LCD/LED panel,Backlight assembly,Nashik,kg,43.73,51.77,18.39,39.36,55.91,REC1042,synthetic_calibrated
PRC0027652,2026-04-28,LCD-BLA,LCD/LED panel,Backlight assembly,Pimpri-Chinchwad,kg,41.68,49.35,18.4,37.51,53.3,REC1009,synthetic_calibrated
PRC0026921,2026-04-28,LCD-BLA,LCD/LED panel,Backlight assembly,Pune,kg,45.2,53.51,18.38,40.68,57.79,REC1000,synthetic_calibrated
PRC0017418,2026-04-28,LCD-LAP,LCD/LED panel,Laptop panel,Aurangabad,kg,35.5,43.57,22.73,31.95,47.06,REC1038,synthetic_calibrated
PRC0015225,2026-04-28,LCD-LAP,LCD/LED panel,Laptop panel,Mumbai,kg,40.44,49.63,22.73,36.4,53.6,REC1003,synthetic_calibrated
PRC0016687,2026-04-28,LCD-LAP,LCD/LED panel,Laptop panel,Nagpur,kg,38.37,47.09,22.73,34.53,50.86,REC1001,synthetic_calibrated
PRC0015956,2026-04-28,LCD-LAP,LCD/LED panel,Laptop panel,Nashik,kg,39.63,48.63,22.71,35.67,52.52,REC1042,synthetic_calibrated
PRC0014494,2026-04-28,LCD-LAP,LCD/LED panel,Laptop panel,Pimpri-Chinchwad,kg,38.72,47.52,22.73,34.85,51.32,REC1009,synthetic_calibrated
PRC0013763,2026-04-28,LCD-LAP,LCD/LED panel,Laptop panel,Pune,kg,37.96,46.58,22.71,34.16,50.31,REC1000,synthetic_calibrated
PRC0021804,2026-04-28,LCD-MON,LCD/LED panel,Monitor panel,Aurangabad,kg,30.72,37.37,21.65,27.65,40.36,REC1038,synthetic_calibrated
PRC0019611,2026-04-28,LCD-MON,LCD/LED panel,Monitor panel,Mumbai,kg,34.07,41.44,21.63,30.66,44.76,REC1003,synthetic_calibrated
PRC0021073,2026-04-28,LCD-MON,LCD/LED panel,Monitor panel,Nagpur,kg,30.99,37.7,21.65,27.89,40.72,REC1001,synthetic_calibrated
PRC0020342,2026-04-28,LCD-MON,LCD/LED panel,Monitor panel,Nashik,kg,31.68,38.54,21.65,28.51,41.62,REC1042,synthetic_calibrated
PRC0018880,2026-04-28,LCD-MON,LCD/LED panel,Monitor panel,Pimpri-Chinchwad,kg,32.25,39.23,21.64,29.02,42.37,REC1009,synthetic_calibrated
PRC0018149,2026-04-28,LCD-MON,LCD/LED panel,Monitor panel,Pune,kg,33.11,40.27,21.62,29.8,43.49,REC1000,synthetic_calibrated
PRC0026190,2026-04-28,LCD-TV,LCD/LED panel,TV panel,Aurangabad,kg,26.12,31.49,20.56,23.51,34.01,REC1038,synthetic_calibrated
PRC0023997,2026-04-28,LCD-TV,LCD/LED panel,TV panel,Mumbai,kg,27.51,33.17,20.57,24.76,35.82,REC1003,synthetic_calibrated
PRC0025459,2026-04-28,LCD-TV,LCD/LED panel,TV panel,Nagpur,kg,25.3,30.5,20.55,22.77,32.94,REC1001,synthetic_calibrated
PRC0024728,2026-04-28,LCD-TV,LCD/LED panel,TV panel,Nashik,kg,26.69,32.18,20.57,24.02,34.75,REC1042,synthetic_calibrated
PRC0023266,2026-04-28,LCD-TV,LCD/LED panel,TV panel,Pimpri-Chinchwad,kg,25.91,31.24,20.57,23.32,33.74,REC1009,synthetic_calibrated
PRC0022535,2026-04-28,LCD-TV,LCD/LED panel,TV panel,Pune,kg,27.04,32.6,20.56,24.34,35.21,REC1000,synthetic_calibrated
PRC0105138,2026-04-28,MTR-CMP,Motor & magnet-bearing,Compressor motor,Aurangabad,kg,56.85,67.35,18.47,51.16,72.74,REC1038,synthetic_calibrated
PRC0102945,2026-04-28,MTR-CMP,Motor & magnet-bearing,Compressor motor,Mumbai,kg,68.02,80.59,18.48,61.22,87.04,REC1003,synthetic_calibrated
PRC0104407,2026-04-28,MTR-CMP,Motor & magnet-bearing,Compressor motor,Nagpur,kg,60.58,71.77,18.47,54.52,77.51,REC1001,synthetic_calibrated
PRC0103676,2026-04-28,MTR-CMP,Motor & magnet-bearing,Compressor motor,Nashik,kg,62.11,73.59,18.48,55.9,79.48,REC1042,synthetic_calibrated
PRC0102214,2026-04-28,MTR-CMP,Motor & magnet-bearing,Compressor motor,Pimpri-Chinchwad,kg,63.54,75.28,18.48,57.19,81.3,REC1009,synthetic_calibrated
PRC0101483,2026-04-28,MTR-CMP,Motor & magnet-bearing,Compressor motor,Pune,kg,62.3,73.81,18.48,56.07,79.71,REC1000,synthetic_calibrated
PRC0091980,2026-04-28,MTR-HDD,Motor & magnet-bearing,HDD assembly,Aurangabad,kg,141.38,178.26,26.09,127.24,192.52,REC1038,synthetic_calibrated
PRC0089787,2026-04-28,MTR-HDD,Motor & magnet-bearing,HDD assembly,Mumbai,kg,163.85,206.59,26.08,147.46,223.12,REC1003,synthetic_calibrated
PRC0091249,2026-04-28,MTR-HDD,Motor & magnet-bearing,HDD assembly,Nagpur,kg,145.79,183.82,26.09,131.21,198.53,REC1001,synthetic_calibrated
PRC0090518,2026-04-28,MTR-HDD,Motor & magnet-bearing,HDD assembly,Nashik,kg,148.52,187.26,26.08,133.67,202.24,REC1042,synthetic_calibrated
PRC0089056,2026-04-28,MTR-HDD,Motor & magnet-bearing,HDD assembly,Pimpri-Chinchwad,kg,150.04,189.18,26.09,135.04,204.31,REC1009,synthetic_calibrated
PRC0088325,2026-04-28,MTR-HDD,Motor & magnet-bearing,HDD assembly,Pune,kg,160.23,202.02,26.08,144.21,218.18,REC1000,synthetic_calibrated
PRC0100752,2026-04-28,MTR-SML,Motor & magnet-bearing,Small AC/DC motor,Aurangabad,kg,71.57,86.35,20.65,64.41,93.26,REC1038,synthetic_calibrated
PRC0098559,2026-04-28,MTR-SML,Motor & magnet-bearing,Small AC/DC motor,Mumbai,kg,79.51,95.93,20.65,71.56,103.6,REC1003,synthetic_calibrated
PRC0100021,2026-04-28,MTR-SML,Motor & magnet-bearing,Small AC/DC motor,Nagpur,kg,73.48,88.65,20.65,66.13,95.74,REC1001,synthetic_calibrated
PRC0099290,2026-04-28,MTR-SML,Motor & magnet-bearing,Small AC/DC motor,Nashik,kg,75.64,91.26,20.65,68.08,98.56,REC1042,synthetic_calibrated
PRC0097828,2026-04-28,MTR-SML,Motor & magnet-bearing,Small AC/DC motor,Pimpri-Chinchwad,kg,76.83,92.7,20.66,69.15,100.12,REC1009,synthetic_calibrated
PRC0097097,2026-04-28,MTR-SML,Motor & magnet-bearing,Small AC/DC motor,Pune,kg,76.03,91.73,20.65,68.43,99.07,REC1000,synthetic_calibrated
PRC0096366,2026-04-28,MTR-SPK,Motor & magnet-bearing,Speaker magnet,Aurangabad,kg,96.34,120.42,24.99,86.71,130.05,REC1038,synthetic_calibrated
PRC0094173,2026-04-28,MTR-SPK,Motor & magnet-bearing,Speaker magnet,Mumbai,kg,112.79,140.98,24.99,101.51,152.26,REC1003,synthetic_calibrated
PRC0095635,2026-04-28,MTR-SPK,Motor & magnet-bearing,Speaker magnet,Nagpur,kg,98.91,123.63,24.99,89.02,133.52,REC1001,synthetic_calibrated
PRC0094904,2026-04-28,MTR-SPK,Motor & magnet-bearing,Speaker magnet,Nashik,kg,96.85,121.06,25.0,87.16,130.74,REC1042,synthetic_calibrated
PRC0093442,2026-04-28,MTR-SPK,Motor & magnet-bearing,Speaker magnet,Pimpri-Chinchwad,kg,107.89,134.86,25.0,97.1,145.65,REC1009,synthetic_calibrated
PRC0092711,2026-04-28,MTR-SPK,Motor & magnet-bearing,Speaker magnet,Pune,kg,102.02,127.52,25.0,91.82,137.72,REC1000,synthetic_calibrated
PRC0043734,2026-04-28,PCB-GPU,PCB,GPU / add-on card,Aurangabad,kg,797.64,1016.19,27.4,717.88,1097.49,REC1038,synthetic_calibrated
PRC0041541,2026-04-28,PCB-GPU,PCB,GPU / add-on card,Mumbai,kg,848.89,1081.49,27.4,764.0,1168.01,REC1003,synthetic_calibrated
PRC0043003,2026-04-28,PCB-GPU,PCB,GPU / add-on card,Nagpur,kg,859.52,1095.03,27.4,773.57,1182.63,REC1001,synthetic_calibrated
PRC0042272,2026-04-28,PCB-GPU,PCB,GPU / add-on card,Nashik,kg,841.26,1071.76,27.4,757.13,1157.5,REC1042,synthetic_calibrated
PRC0040810,2026-04-28,PCB-GPU,PCB,GPU / add-on card,Pimpri-Chinchwad,kg,902.86,1150.24,27.4,812.57,1242.26,REC1009,synthetic_calibrated
PRC0040079,2026-04-28,PCB-GPU,PCB,GPU / add-on card,Pune,kg,874.2,1113.73,27.4,786.78,1202.83,REC1000,synthetic_calibrated
PRC0048120,2026-04-28,PCB-LOW,PCB,TV / appliance board (low grade),Aurangabad,kg,141.85,185.38,30.69,127.66,200.21,REC1038,synthetic_calibrated
PRC0045927,2026-04-28,PCB-LOW,PCB,TV / appliance board (low grade),Mumbai,kg,144.53,188.88,30.69,130.08,203.99,REC1003,synthetic_calibrated
PRC0047389,2026-04-28,PCB-LOW,PCB,TV / appliance board (low grade),Nagpur,kg,138.31,180.75,30.68,124.48,195.21,REC1001,synthetic_calibrated
PRC0046658,2026-04-28,PCB-LOW,PCB,TV / appliance board (low grade),Nashik,kg,138.99,181.64,30.69,125.09,196.17,REC1042,synthetic_calibrated
PRC0045196,2026-04-28,PCB-LOW,PCB,TV / appliance board (low grade),Pimpri-Chinchwad,kg,140.12,183.12,30.69,126.11,197.77,REC1009,synthetic_calibrated
PRC0044465,2026-04-28,PCB-LOW,PCB,TV / appliance board (low grade),Pune,kg,157.94,206.41,30.69,142.15,222.92,REC1000,synthetic_calibrated
PRC0034962,2026-04-28,PCB-MBH,PCB,Motherboard (high grade),Aurangabad,kg,653.46,839.67,28.5,588.11,906.84,REC1038,synthetic_calibrated
PRC0032769,2026-04-28,PCB-MBH,PCB,Motherboard (high grade),Mumbai,kg,685.63,881.01,28.5,617.07,951.49,REC1003,synthetic_calibrated
PRC0034231,2026-04-28,PCB-MBH,PCB,Motherboard (high grade),Nagpur,kg,640.76,823.35,28.5,576.68,889.22,REC1001,synthetic_calibrated
PRC0033500,2026-04-28,PCB-MBH,PCB,Motherboard (high grade),Nashik,kg,625.18,803.33,28.5,562.66,867.6,REC1042,synthetic_calibrated
PRC0032038,2026-04-28,PCB-MBH,PCB,Motherboard (high grade),Pimpri-Chinchwad,kg,642.32,825.36,28.5,578.09,891.39,REC1009,synthetic_calibrated
PRC0031307,2026-04-28,PCB-MBH,PCB,Motherboard (high grade),Pune,kg,675.55,868.05,28.5,608.0,937.49,REC1000,synthetic_calibrated
PRC0052506,2026-04-28,PCB-MIX,PCB,Mixed populated board,Aurangabad,kg,378.17,490.08,29.59,340.35,529.29,REC1038,synthetic_calibrated
PRC0050313,2026-04-28,PCB-MIX,PCB,Mixed populated board,Mumbai,kg,383.88,497.48,29.59,345.49,537.28,REC1003,synthetic_calibrated
PRC0051775,2026-04-28,PCB-MIX,PCB,Mixed populated board,Nagpur,kg,342.95,444.44,29.59,308.65,480.0,REC1001,synthetic_calibrated
PRC0051044,2026-04-28,PCB-MIX,PCB,Mixed populated board,Nashik,kg,360.65,467.37,29.59,324.58,504.76,REC1042,synthetic_calibrated
PRC0049582,2026-04-28,PCB-MIX,PCB,Mixed populated board,Pimpri-Chinchwad,kg,366.49,474.94,29.59,329.84,512.94,REC1009,synthetic_calibrated
PRC0048851,2026-04-28,PCB-MIX,PCB,Mixed populated board,Pune,kg,372.63,482.9,29.59,335.37,521.53,REC1000,synthetic_calibrated
PRC0039348,2026-04-28,PCB-RAM,PCB,RAM / gold-finger,Aurangabad,kg,1993.78,2518.22,26.3,1794.4,2719.68,REC1038,synthetic_calibrated
PRC0037155,2026-04-28,PCB-RAM,PCB,RAM / gold-finger,Mumbai,kg,2271.46,2868.94,26.3,2044.31,3098.46,REC1003,synthetic_calibrated
PRC0038617,2026-04-28,PCB-RAM,PCB,RAM / gold-finger,Nagpur,kg,2119.52,2677.04,26.3,1907.57,2891.2,REC1001,synthetic_calibrated
PRC0037886,2026-04-28,PCB-RAM,PCB,RAM / gold-finger,Nashik,kg,2185.39,2760.23,26.3,1966.85,2981.05,REC1042,synthetic_calibrated
PRC0036424,2026-04-28,PCB-RAM,PCB,RAM / gold-finger,Pimpri-Chinchwad,kg,2088.41,2637.74,26.3,1879.57,2848.76,REC1009,synthetic_calibrated
PRC0035693,2026-04-28,PCB-RAM,PCB,RAM / gold-finger,Pune,kg,2271.22,2868.64,26.3,2044.1,3098.13,REC1000,synthetic_calibrated
PRC0109524,2026-04-28,PLA-ABS,Mixed plastic,ABS casing,Aurangabad,kg,32.72,36.61,11.89,29.45,39.54,REC1038,synthetic_calibrated
PRC0107331,2026-04-28,PLA-ABS,Mixed plastic,ABS casing,Mumbai,kg,36.58,40.93,11.89,32.92,44.2,REC1003,synthetic_calibrated
PRC0108793,2026-04-28,PLA-ABS,Mixed plastic,ABS casing,Nagpur,kg,34.41,38.5,11.89,30.97,41.58,REC1001,synthetic_calibrated
PRC0108062,2026-04-28,PLA-ABS,Mixed plastic,ABS casing,Nashik,kg,34.11,38.17,11.9,30.7,41.22,REC1042,synthetic_calibrated
PRC0106600,2026-04-28,PLA-ABS,Mixed plastic,ABS casing,Pimpri-Chinchwad,kg,34.97,39.13,11.9,31.47,42.26,REC1009,synthetic_calibrated
PRC0105869,2026-04-28,PLA-ABS,Mixed plastic,ABS casing,Pune,kg,35.07,39.24,11.89,31.56,42.38,REC1000,synthetic_calibrated
PRC0113910,2026-04-28,PLA-HIPS,Mixed plastic,HIPS,Aurangabad,kg,26.84,29.74,10.8,24.16,32.12,REC1038,synthetic_calibrated
PRC0111717,2026-04-28,PLA-HIPS,Mixed plastic,HIPS,Mumbai,kg,28.37,31.44,10.82,25.53,33.96,REC1003,synthetic_calibrated
PRC0113179,2026-04-28,PLA-HIPS,Mixed plastic,HIPS,Nagpur,kg,26.04,28.86,10.83,23.44,31.17,REC1001,synthetic_calibrated
PRC0112448,2026-04-28,PLA-HIPS,Mixed plastic,HIPS,Nashik,kg,26.35,29.2,10.82,23.72,31.54,REC1042,synthetic_calibrated
PRC0110986,2026-04-28,PLA-HIPS,Mixed plastic,HIPS,Pimpri-Chinchwad,kg,28.73,31.84,10.82,25.86,34.39,REC1009,synthetic_calibrated
PRC0110255,2026-04-28,PLA-HIPS,Mixed plastic,HIPS,Pune,kg,27.62,30.61,10.83,24.86,33.06,REC1000,synthetic_calibrated
PRC0122682,2026-04-28,PLA-MIX,Mixed plastic,Mixed dirty,Aurangabad,kg,11.85,13.0,9.7,10.66,14.04,REC1038,synthetic_calibrated
PRC0120489,2026-04-28,PLA-MIX,Mixed plastic,Mixed dirty,Mumbai,kg,12.97,14.23,9.71,11.67,15.37,REC1003,synthetic_calibrated
PRC0121951,2026-04-28,PLA-MIX,Mixed plastic,Mixed dirty,Nagpur,kg,12.5,13.72,9.76,11.25,14.82,REC1001,synthetic_calibrated
PRC0121220,2026-04-28,PLA-MIX,Mixed plastic,Mixed dirty,Nashik,kg,12.14,13.32,9.72,10.93,14.39,REC1042,synthetic_calibrated
PRC0119758,2026-04-28,PLA-MIX,Mixed plastic,Mixed dirty,Pimpri-Chinchwad,kg,12.54,13.76,9.73,11.29,14.86,REC1009,synthetic_calibrated
PRC0119027,2026-04-28,PLA-MIX,Mixed plastic,Mixed dirty,Pune,kg,12.83,14.08,9.74,11.55,15.21,REC1000,synthetic_calibrated
PRC0118296,2026-04-28,PLA-PCABS,Mixed plastic,PC/ABS blend,Aurangabad,kg,36.32,41.03,12.97,32.69,44.31,REC1038,synthetic_calibrated
PRC0116103,2026-04-28,PLA-PCABS,Mixed plastic,PC/ABS blend,Mumbai,kg,39.05,44.12,12.98,35.14,47.65,REC1003,synthetic_calibrated
PRC0117565,2026-04-28,PLA-PCABS,Mixed plastic,PC/ABS blend,Nagpur,kg,36.37,41.09,12.98,32.73,44.38,REC1001,synthetic_calibrated
PRC0116834,2026-04-28,PLA-PCABS,Mixed plastic,PC/ABS blend,Nashik,kg,37.4,42.25,12.97,33.66,45.63,REC1042,synthetic_calibrated
PRC0115372,2026-04-28,PLA-PCABS,Mixed plastic,PC/ABS blend,Pimpri-Chinchwad,kg,38.85,43.89,12.97,34.97,47.4,REC1009,synthetic_calibrated
PRC0114641,2026-04-28,PLA-PCABS,Mixed plastic,PC/ABS blend,Pune,kg,37.12,41.94,12.98,33.41,45.3,REC1000,synthetic_calibrated
PRC0087595,2026-04-29,BAT-BTN,Battery,Button / coin cell,Aurangabad,kg,29.98,37.09,23.72,26.98,40.06,REC1038,synthetic_calibrated
PRC0085402,2026-04-29,BAT-BTN,Battery,Button / coin cell,Mumbai,kg,33.38,41.29,23.7,30.04,44.59,REC1003,synthetic_calibrated
PRC0086864,2026-04-29,BAT-BTN,Battery,Button / coin cell,Nagpur,kg,31.19,38.58,23.69,28.07,41.67,REC1001,synthetic_calibrated
PRC0086133,2026-04-29,BAT-BTN,Battery,Button / coin cell,Nashik,kg,30.87,38.19,23.71,27.78,41.25,REC1042,synthetic_calibrated
PRC0084671,2026-04-29,BAT-BTN,Battery,Button / coin cell,Pimpri-Chinchwad,kg,31.63,39.13,23.71,28.47,42.26,REC1009,synthetic_calibrated
PRC0083940,2026-04-29,BAT-BTN,Battery,Button / coin cell,Pune,kg,31.1,38.47,23.7,27.99,41.55,REC1000,synthetic_calibrated
PRC0074437,2026-04-29,BAT-LI,Battery,Li-ion laptop / phone pack,Aurangabad,kg,89.07,114.98,29.09,80.16,124.18,REC1038,synthetic_calibrated
PRC0072244,2026-04-29,BAT-LI,Battery,Li-ion laptop / phone pack,Mumbai,kg,88.41,114.13,29.09,79.57,123.26,REC1003,synthetic_calibrated
PRC0073706,2026-04-29,BAT-LI,Battery,Li-ion laptop / phone pack,Nagpur,kg,80.44,103.84,29.09,72.4,112.15,REC1001,synthetic_calibrated
PRC0072975,2026-04-29,BAT-LI,Battery,Li-ion laptop / phone pack,Nashik,kg,90.61,116.97,29.09,81.55,126.33,REC1042,synthetic_calibrated
PRC0071513,2026-04-29,BAT-LI,Battery,Li-ion laptop / phone pack,Pimpri-Chinchwad,kg,87.43,112.86,29.09,78.69,121.89,REC1009,synthetic_calibrated
PRC0070782,2026-04-29,BAT-LI,Battery,Li-ion laptop / phone pack,Pune,kg,85.71,110.64,29.09,77.14,119.49,REC1000,synthetic_calibrated
PRC0083209,2026-04-29,BAT-NIMH,Battery,Ni-MH,Aurangabad,kg,59.19,70.67,19.4,53.27,76.32,REC1038,synthetic_calibrated
PRC0081016,2026-04-29,BAT-NIMH,Battery,Ni-MH,Mumbai,kg,61.2,73.07,19.4,55.08,78.92,REC1003,synthetic_calibrated
PRC0082478,2026-04-29,BAT-NIMH,Battery,Ni-MH,Nagpur,kg,55.33,66.06,19.39,49.8,71.34,REC1001,synthetic_calibrated
