txn_id,lot_image_ref,lot_id,collector_id,recycler_id,material_category,material_code,weight_kg,weight_verified_kg,quoted_price,final_price,informal_benchmark_value,collection_city,collection_lat,collection_lng,handover_lat,handover_lng,handover_distance_km,quoted_at,handed_over_at,confirmed_at,settled_at,payment_mode,payment_status,txn_status,pickup_by_recycler,recycler_authorisation_at_txn,recycler_authorised_at_txn,is_anomaly,anomaly_type
TXN505301,img/lots/111668.jpg,LOT111668,COL2058,REC1053,CRT,CRT-MON,63.1,62.3,749.64,739.57,597.56,Nashik,20.028184,73.773271,19.980059,73.717878,7.88,2025-08-26T13:41,,,,cash,not_due,quoted,False,active,True,False,
TXN505302,img/lots/109333.jpg,LOT109333,COL2018,REC1000,PCB,PCB-GPU,2.2,2.3,1987.04,2024.84,1631.56,Pune,18.522773,73.851654,18.491869,73.946043,10.53,2025-08-26T18:53,2025-08-30T02:19,,,cash,pending,handed_over,True,expiring_soon,True,False,
TXN505303,img/lots/104221.jpg,LOT104221,COL2139,REC1073,CRT,CRT-MON,39.2,37.7,529.35,512.63,401.41,Mumbai,19.043438,72.955308,19.067752,73.07251,12.61,2025-08-26T05:17,2025-08-29T18:01,2025-08-30T11:16,2025-09-02T01:26,cash,paid,settled,False,active,True,False,
TXN505304,img/lots/108575.jpg,LOT108575,COL2288,REC1069,Cable,CBL-ARM,13.8,13.7,1809.3,1809.6,1628.4,Nashik,20.030898,73.72861,19.961843,73.714173,7.83,2025-08-26T08:16,2025-08-29T10:10,2025-08-29T12:06,2025-08-29T18:14,cash,paid,settled,True,active,True,False,
TXN505305,img/lots/104209.jpg,LOT104209,COL2380,REC1009,PCB,PCB-GPU,3.6,3.6,3066.23,2980.47,2507.26,Pimpri-Chinchwad,18.640021,73.769419,18.624229,73.812682,4.89,2025-08-25T23:39,2025-08-29T23:27,,,cash,pending,handed_over,False,expiring_soon,True,False,
TXN505306,img/lots/105075.jpg,LOT105075,COL2129,REC1060,Mixed plastic,PLA-ABS,41.8,41.9,1543.65,1582.03,1410.75,Pune,18.476806,73.869004,18.635023,73.817644,18.41,2025-08-26T09:31,2025-08-26T17:09,2025-08-27T09:55,,cash,pending,confirmed,True,active,True,False,
TXN505307,img/lots/101494.jpg,LOT101494,COL2380,REC1043,Motor & magnet-bearing,MTR-CMP,9.0,9.5,634.95,661.64,532.26,Pimpri-Chinchwad,18.581216,73.828967,18.623496,73.810212,5.1,2025-08-26T18:32,2025-08-30T17:03,,,cash,pending,handed_over,False,suspended,False,False,
TXN505308,img/lots/117656.jpg,LOT117656,COL2374,REC1014,CRT,CRT-MON,25.7,25.5,318.75,315.24,232.59,Nagpur,21.166597,78.987642,21.127708,78.961071,5.13,2025-08-26T22:05,2025-08-30T06:19,2025-08-30T06:41,2025-08-30T14:19,cash,paid,settled,False,expiring_soon,True,False,
TXN505309,img/lots/109801.jpg,LOT109801,COL2262,REC1069,CRT,CRT-YOK,41.9,42.1,2159.37,2237.65,1815.95,Nashik,20.002452,73.800771,19.961843,73.714173,10.11,2025-08-25T22:49,2025-08-26T14:40,2025-08-27T06:33,2025-08-29T13:30,cash,paid,settled,True,active,True,False,
TXN505310,img/lots/101168.jpg,LOT101168,COL2153,REC1038,Motor & magnet-bearing,MTR-SPK,130.0,132.1,13567.5,7038.86,10682.1,Aurangabad,19.961876,75.367575,19.870816,75.388885,10.37,2025-08-26T10:09,2025-08-26T14:59,2025-08-27T09:41,2025-08-27T10:24,upi,paid,settled,False,active,True,True,price_out_of_band
TXN505311,img/lots/115682.jpg,LOT115682,COL2332,REC1066,PCB,PCB-MBH,12.1,11.5,8695.85,8418.2,6762.81,Nagpur,21.127097,79.171199,21.249439,78.918489,29.52,2025-08-27T14:20,2025-08-30T11:57,2025-08-30T21:43,2025-08-31T00:40,cash,paid,settled,False,active,True,False,
TXN505312,img/lots/109156.jpg,LOT109156,COL2018,REC1048,Mixed plastic,PLA-ABS,179.2,552.7,6815.9,6847.91,6006.78,Pune,18.554561,73.930507,18.758946,74.257208,41.24,2025-08-27T11:24,2025-08-29T00:46,2025-08-29T19:55,2025-08-31T01:21,cash,paid,settled,False,active,True,True,weight_value_mismatch
TXN505313,img/lots/112050.jpg,LOT112050,COL2309,REC1038,PCB,PCB-MIX,2.0,2.0,748.21,744.54,569.68,Aurangabad,19.876126,75.343698,19.870816,75.388885,4.76,2025-08-27T05:14,2025-08-30T19:53,2025-08-30T21:28,2025-08-30T22:31,cash,paid,settled,False,active,True,False,
TXN505314,img/lots/100238.jpg,LOT100238,COL2097,REC1042,Cable,CBL-MIX,26.9,25.4,2103.8,1978.98,1916.09,Nashik,19.943492,73.808932,20.007228,73.704275,13.03,2025-08-27T13:21,2025-08-30T07:12,2025-08-30T10:36,2025-08-31T13:31,cash,paid,settled,True,active,True,False,
TXN505315,img/lots/114047.jpg,LOT114047,COL2217,REC1062,LCD/LED panel,LCD-BLA,2.8,2.7,128.04,128.06,109.23,Aurangabad,19.881913,75.340013,19.872958,75.461709,12.76,2025-08-26T21:43,2025-08-27T05:46,2025-08-27T18:03,2025-08-28T20:28,upi,paid,settled,False,active,True,False,
TXN505316,img/lots/101261.jpg,LOT101261,COL2350,REC1046,Cable,CBL-AL,50.4,47.0,4753.61,4414.35,4655.95,Aurangabad,19.842696,75.368477,19.892702,75.483491,13.25,2025-08-27T11:15,2025-08-30T23:27,2025-08-31T08:24,2025-08-31T10:01,upi,paid,settled,False,active,True,False,
TXN505317,img/lots/117117.jpg,LOT117117,COL2349,REC1005,PCB,PCB-GPU,11.4,11.4,9579.78,9712.65,7498.46,Pune,18.583706,73.892832,18.508503,73.926714,9.09,2025-08-26T17:07,2025-08-26T21:40,2025-08-27T01:18,,cash,paid,confirmed,False,expiring_soon,True,False,
TXN505318,img/lots/106373.jpg,LOT106373,COL2139,REC1003,PCB,PCB-MBH,11.6,11.0,8163.45,7473.84,6780.55,Mumbai,19.08949,72.804254,19.042535,73.082611,29.72,2025-08-26T23:32,2025-08-30T22:07,2025-08-31T07:24,2025-08-31T09:18,cash,paid,settled,False,active,True,False,
TXN505319,img/lots/116743.jpg,LOT116743,COL2173,REC1039,CRT,CRT-MON,18.0,16.9,227.34,0.0,180.54,Mumbai,19.048867,72.950466,19.084638,72.89667,6.91,2025-08-26T12:24,,,,cash,not_due,cancelled,False,suspended,False,False,
TXN505320,img/lots/116631.jpg,LOT116631,COL2011,REC1066,Battery,BAT-PB,8.3,8.4,664.32,666.0,584.82,Nagpur,21.172921,79.143567,21.249439,78.918489,24.83,2025-08-27T00:11,2025-08-27T18:16,2025-08-28T06:55,2025-08-28T08:26,cash,paid,settled,False,active,True,False,
TXN505321,img/lots/117000.jpg,LOT117000,COL2260,REC1073,Motor & magnet-bearing,MTR-CMP,32.5,30.2,2223.74,2009.69,1872.0,Mumbai,19.041331,72.799511,19.067752,73.07251,28.84,2025-08-26T16:26,2025-08-28T10:15,2025-08-28T12:45,2025-08-30T05:48,cash,paid,settled,False,active,True,False,
TXN505322,img/lots/119700.jpg,LOT119700,COL2116,REC1023,Battery,BAT-PB,7.7,7.8,631.49,640.97,580.73,Pune,18.490987,73.781252,18.607421,73.843564,14.52,2025-08-27T12:05,2025-08-29T01:49,2025-08-29T10:50,2025-08-30T20:11,cash,paid,settled,True,active,True,False,
TXN505323,img/lots/111170.jpg,LOT111170,COL2305,REC1027,Mixed plastic,PLA-ABS,22.4,21.3,860.39,804.2,750.85,Pune,18.551634,73.936432,18.496782,73.904909,6.95,2025-08-27T17:32,2025-08-30T07:42,2025-08-30T20:58,2025-09-01T04:23,cash,paid,settled,False,active,True,False,
TXN505324,img/lots/107057.jpg,LOT107057,COL2190,REC1036,CRT,CRT-CTV,60.2,62.0,1175.26,1215.5,816.91,Mumbai,19.116379,72.928488,19.220159,73.168645,27.74,2025-08-26T20:49,2025-08-27T03:09,,,upi,pending,handed_over,True,expiring_soon,True,False,
TXN505325,img/lots/103104.jpg,LOT103104,COL2263,REC1013,Cable,CBL-ARM,160.0,158.5,21049.46,20853.84,19246.4,Nagpur,21.115316,79.153707,21.224069,78.915987,27.46,2025-08-27T00:59,2025-08-30T10:09,,,cash,pending,handed_over,False,active,True,False,
TXN505326,img/lots/117769.jpg,LOT117769,COL2200,REC1028,LCD/LED panel,LCD-TV,4.7,4.5,163.63,157.78,124.5,Mumbai,19.032234,72.790157,19.117684,73.009673,24.95,2025-08-27T11:09,2025-08-29T13:28,2025-08-30T04:54,2025-08-31T01:26,cash,paid,settled,True,active,True,False,
TXN505327,img/lots/115719.jpg,LOT115719,COL2238,REC1025,Mixed plastic,PLA-ABS,14.8,14.2,546.71,514.04,506.31,Mumbai,19.147218,72.903712,19.118039,73.013026,11.93,2025-08-26T21:51,2025-08-30T05:17,2025-08-30T22:08,2025-08-31T21:55,cash,paid,settled,False,active,True,False,
TXN505328,img/lots/102099.jpg,LOT102099,COL2350,REC1046,Cable,CBL-ARM,24.8,23.7,2865.4,2747.49,2778.34,Aurangabad,19.925464,75.332971,19.892702,75.483491,16.15,2025-08-26T20:05,2025-08-27T14:13,,,upi,pending,handed_over,False,active,True,False,
TXN505329,img/lots/102392.jpg,LOT102392,COL2341,REC1057,Cable,CBL-AL,80.7,77.2,7630.55,7288.7,7624.54,Pune,18.520656,73.857745,18.756525,74.254744,49.37,2025-08-27T17:16,2025-08-28T22:35,,,cash,pending,handed_over,False,active,True,False,
TXN505330,img/lots/118024.jpg,LOT118024,COL2219,REC1032,Cable,CBL-MIX,25.6,25.4,2059.48,2089.28,1835.26,Pimpri-Chinchwad,18.539751,73.835267,18.620266,73.821743,9.07,2025-08-27T09:52,2025-08-29T11:50,2025-08-29T19:32,2025-09-02T05:02,cash,paid,settled,False,active,True,False,
TXN505331,img/lots/116134.jpg,LOT116134,COL2102,REC1058,Cable,CBL-CU,9.5,9.5,2445.98,2479.75,2417.75,Mumbai,19.156897,72.852456,19.120376,73.003753,16.4,2025-08-27T04:57,2025-08-29T13:05,2025-08-29T22:17,2025-08-30T07:06,cash,paid,settled,True,expired,False,False,
TXN505332,img/lots/100945.jpg,LOT100945,COL2350,REC1038,Battery,BAT-PB,1.4,1.4,109.25,0.0,94.95,Aurangabad,19.889666,75.345977,19.870816,75.388885,4.95,2025-08-27T07:27,,,,upi,not_due,cancelled,False,active,True,False,
TXN505333,img/lots/113134.jpg,LOT113134,COL2350,REC1062,Cable,CBL-ARM,44.4,46.2,5295.82,5548.92,4974.13,Aurangabad,19.875527,75.343206,19.872958,75.461709,12.4,2025-08-27T13:38,2025-08-28T03:03,2025-08-28T10:46,2025-08-29T23:40,cash,paid,settled,False,active,True,False,
TXN505334,img/lots/111852.jpg,LOT111852,COL2139,REC1025,Mixed plastic,PLA-PCABS,37.3,37.6,1464.25,1518.3,1342.8,Mumbai,19.146032,72.890074,19.118039,73.013026,13.29,2025-08-27T10:16,,,,upi,not_due,matched,False,active,True,False,
TXN505335,img/lots/119307.jpg,LOT119307,COL2321,REC1069,Motor & magnet-bearing,MTR-HDD,24.9,23.1,4383.49,4093.26,3371.96,Nashik,19.985883,73.793884,19.961843,73.714173,8.75,2025-08-27T23:44,2025-08-31T14:03,2025-08-31T22:43,2025-09-02T17:55,cash,paid,settled,True,active,True,False,
TXN505336,img/lots/101551.jpg,LOT101551,COL2139,REC1012,Battery,BAT-NIMH,10.1,9.4,765.79,0.0,631.05,Mumbai,19.135704,72.872734,19.051579,72.877861,9.37,2025-08-27T11:46,,,,cash,not_due,cancelled,True,active,True,False,
TXN505337,img/lots/100623.jpg,LOT100623,COL2040,REC1069,PCB,PCB-MBH,19.2,18.8,14241.91,13883.08,10775.81,Nashik,19.992593,73.798167,19.961843,73.714173,9.42,2025-08-27T16:44,2025-08-30T14:58,2025-08-30T20:49,2025-09-01T22:16,cash,paid,settled,False,active,True,False,
TXN505338,img/lots/112814.jpg,LOT112814,COL2129,REC1011,CRT,CRT-MON,52.8,53.4,692.51,701.51,508.99,Pune,18.582862,73.902127,18.505498,73.917334,8.75,2025-08-27T13:00,2025-08-29T14:40,2025-08-29T18:05,2025-09-03T13:07,upi,paid,settled,True,active,True,False,
TXN505339,img/lots/117575.jpg,LOT117575,COL2140,REC1071,Motor & magnet-bearing,MTR-CMP,12.7,12.3,820.79,798.35,705.1,Pune,18.587151,73.788887,18.505354,73.914564,16.07,2025-08-27T21:48,2025-08-31T17:28,2025-08-31T17:50,2025-09-01T07:09,cash,paid,settled,False,active,True,False,
TXN505340,img/lots/100828.jpg,LOT100828,COL2256,REC1001,Motor & magnet-bearing,MTR-SML,36.0,34.2,3081.74,2988.8,2463.12,Nagpur,21.145333,79.088017,21.234281,78.936805,18.54,2025-08-27T19:54,2025-08-29T20:46,2025-08-30T02:49,2025-08-30T11:06,cash,paid,settled,True,active,True,False,
TXN505341,img/lots/103935.jpg,LOT103935,COL2139,REC1012,Cable,CBL-AL,31.3,11.1,3508.31,3602.03,3246.12,Mumbai,19.093493,72.924905,19.051579,72.877861,6.79,2025-08-27T09:21,2025-08-29T23:55,2025-08-30T18:30,2025-08-31T11:41,cash,paid,settled,False,active,True,True,weight_value_mismatch
TXN505342,img/lots/111297.jpg,LOT111297,COL2139,REC1019,Battery,BAT-BTN,9.6,9.2,418.69,0.0,303.36,Mumbai,19.059705,72.818494,19.197379,73.19812,42.72,2025-08-27T20:32,,,,cash,not_due,cancelled,False,active,True,False,
TXN505343,img/lots/118017.jpg,LOT118017,COL2038,REC1001,PCB,PCB-MBH,9.7,9.5,7134.1,6659.49,5370.6,Nagpur,21.133752,79.070535,21.234281,78.936805,17.81,2025-08-27T17:07,2025-08-28T08:02,2025-08-28T18:43,,cash,partial,confirmed,False,active,True,False,
TXN505344,img/lots/109550.jpg,LOT109550,COL2139,REC1034,PCB,PCB-LOW,3.1,3.2,480.43,0.0,386.2,Mumbai,19.073272,72.918987,19.061762,73.088075,17.82,2025-08-27T22:43,,,,cash,not_due,cancelled,False,active,True,False,
TXN505345,img/lots/118077.jpg,LOT118077,COL2139,REC1003,PCB,PCB-GPU,1.1,1.0,915.33,872.46,766.55,Mumbai,19.013505,72.915781,19.042535,73.082611,17.83,2025-08-28T00:38,2025-08-31T16:06,2025-08-31T17:37,2025-08-31T20:17,cash,paid,settled,False,active,True,False,
TXN505346,img/lots/106584.jpg,LOT106584,COL2217,REC1062,Motor & magnet-bearing,MTR-HDD,3.8,3.7,609.11,590.28,488.57,Aurangabad,19.809289,75.330322,19.872958,75.461709,15.46,2025-08-27T22:33,,,,upi,not_due,quoted,False,active,True,False,
TXN505347,img/lots/106692.jpg,LOT106692,COL2139,REC1019,Mixed plastic,PLA-ABS,98.7,103.6,4227.65,4375.58,3392.32,Mumbai,19.009898,72.857695,19.197379,73.19812,41.4,2025-08-28T02:43,2025-08-31T17:31,,,cash,pending,handed_over,False,active,True,False,
TXN505348,img/lots/111808.jpg,LOT111808,COL2049,REC1011,Cable,CBL-CU,42.3,41.6,12102.98,11699.63,11083.45,Pune,18.487572,73.935982,18.505498,73.917334,2.8,2025-08-28T14:20,2025-09-01T06:49,2025-09-01T08:41,2025-09-04T20:51,cash,paid,settled,False,active,True,False,
TXN505349,img/lots/115282.jpg,LOT115282,COL2001,REC1041,PCB,PCB-LOW,8.1,7.8,1357.38,1317.67,1011.77,Nagpur,21.064146,79.065536,21.09921,78.948538,12.75,2025-08-28T15:55,2025-08-31T02:46,2025-08-31T07:55,2025-08-31T09:43,upi,paid,settled,True,suspended,False,False,
TXN505350,img/lots/111451.jpg,LOT111451,COL2090,REC1007,Mixed plastic,PLA-HIPS,19.3,18.1,560.23,512.38,500.64,Pune,18.469899,73.85135,18.478203,73.912642,6.53,2025-08-27T19:56,2025-08-31T07:34,,,cash,pending,handed_over,False,active,True,False,
TXN505351,img/lots/100842.jpg,LOT100842,COL2073,REC1066,Mixed plastic,PLA-ABS,47.5,47.5,1638.82,1633.93,1457.3,Nagpur,21.092065,79.074522,21.249439,78.918489,23.83,2025-08-27T17:58,2025-08-29T18:36,2025-08-30T09:31,2025-08-30T12:39,upi,paid,settled,False,active,True,False,
TXN505352,img/lots/117904.jpg,LOT117904,COL2217,REC1059,Mixed plastic,PLA-MIX,15.4,15.3,204.1,199.83,169.4,Aurangabad,19.861807,75.296289,19.884991,75.415283,12.71,2025-08-27T20:31,,,,cash,not_due,quoted,False,active,True,False,
TXN505353,img/lots/100143.jpg,LOT100143,COL2139,REC1028,CRT,CRT-YOK,42.3,41.7,2455.19,2399.3,1956.37,Mumbai,19.040435,72.968289,19.117684,73.009673,9.63,2025-08-28T09:44,2025-08-30T08:38,2025-08-30T10:51,2025-08-30T21:08,upi,paid,settled,True,active,True,False,
TXN505354,img/lots/105535.jpg,LOT105535,COL2139,REC1034,Mixed plastic,PLA-ABS,20.5,19.5,753.55,731.16,704.58,Mumbai,19.043818,72.827455,19.061762,73.088075,27.46,2025-08-28T12:49,2025-08-30T05:41,2025-08-30T06:00,2025-08-30T23:22,cash,paid,settled,True,active,True,False,
TXN505355,img/lots/103118.jpg,LOT103118,COL2220,REC1053,PCB,PCB-RAM,14.4,14.5,35857.1,34853.29,29841.41,Nashik,20.003918,73.782221,19.980059,73.717878,7.23,2025-08-27T17:54,,,,upi,not_due,matched,False,active,True,False,
TXN505356,img/lots/115220.jpg,LOT115220,COL2350,REC1038,PCB,PCB-LOW,3.0,3.0,448.57,440.07,338.64,Aurangabad,19.855897,75.338103,19.986954,73.757921,165.83,2025-08-28T04:51,2025-08-31T16:04,2025-09-01T01:39,2025-09-01T02:44,upi,paid,settled,False,active,True,True,impossible_geography
TXN505357,img/lots/104486.jpg,LOT104486,COL2181,REC1042,LCD/LED panel,LCD-MON,10.6,10.4,379.86,377.62,311.96,Nashik,19.957225,73.730932,20.007228,73.704275,6.22,2025-08-28T18:04,,,,cash,not_due,matched,True,active,True,False,
TXN505358,img/lots/105723.jpg,LOT105723,COL2350,REC1038,Cable,CBL-ARM,50.4,49.2,6501.65,6339.53,5937.62,Aurangabad,19.930883,75.380404,19.870816,75.388885,6.74,2025-08-27T15:10,2025-08-30T02:26,2025-08-30T12:00,2025-08-30T14:06,upi,paid,settled,False,active,True,False,
TXN505359,img/lots/103586.jpg,LOT103586,COL2143,REC1015,Battery,BAT-PB,6.3,6.2,524.7,501.29,459.58,Pune,18.591834,73.894752,18.490549,73.938886,12.19,2025-08-28T18:31,,,,cash,not_due,matched,True,active,True,False,
TXN505360,img/lots/107673.jpg,LOT107673,COL2019,REC1036,Motor & magnet-bearing,MTR-SPK,23.1,23.5,2967.3,3049.36,2204.66,Mumbai,19.092207,72.903621,19.220159,73.168645,31.26,2025-08-28T13:49,2025-08-30T03:16,2025-08-30T20:51,2025-09-01T06:29,cash,paid,settled,False,expiring_soon,True,False,
TXN505361,img/lots/104566.jpg,LOT104566,COL2350,REC1046,Mixed plastic,PLA-PCABS,7.7,7.5,275.51,259.92,254.33,Aurangabad,19.893697,75.322792,19.892702,75.483491,16.8,2025-08-28T09:30,2025-08-31T06:38,2025-08-31T10:48,2025-08-31T12:21,cash,paid,settled,False,active,True,False,
TXN505362,img/lots/105974.jpg,LOT105974,COL2397,REC1002,Motor & magnet-bearing,MTR-SPK,8.2,8.1,930.69,951.23,727.26,Nagpur,21.157355,79.033944,21.234049,78.898754,16.41,2025-08-28T20:33,2025-08-31T09:03,2025-08-31T14:44,2025-08-31T20:15,cash,paid,settled,True,active,True,False,
TXN505363,img/lots/109551.jpg,LOT109551,COL2148,REC1001,Motor & magnet-bearing,MTR-CMP,39.7,42.4,2817.02,2881.48,2292.68,Nagpur,21.18374,79.112246,21.234281,78.936805,19.04,2025-08-28T05:24,2025-09-01T01:12,2025-09-01T18:28,2025-09-04T09:20,upi,paid,settled,False,active,True,False,
TXN505364,img/lots/106040.jpg,LOT106040,COL2168,REC1030,CRT,CRT-CTV,43.1,43.3,768.54,776.66,590.04,Pimpri-Chinchwad,18.59118,73.780084,18.683961,73.76457,10.45,2025-08-27T17:44,,,,cash,not_due,quoted,True,active,True,False,
TXN505365,img/lots/109565.jpg,LOT109565,COL2192,REC1024,Mixed plastic,PLA-ABS,45.2,43.6,1743.92,1688.11,1485.72,Pune,18.5109,73.79247,18.525282,73.926857,14.26,2025-08-28T09:49,2025-08-31T13:15,2025-09-01T09:03,2025-09-01T11:47,upi,paid,settled,False,expiring_soon,True,False,
TXN505366,img/lots/112783.jpg,LOT112783,COL2139,REC1019,Mixed plastic,PLA-ABS,22.5,22.4,963.75,978.4,773.32,Mumbai,19.132213,72.952265,19.197379,73.19812,26.82,2025-08-28T19:18,2025-08-29T08:18,,,cash,pending,handed_over,False,active,True,False,
TXN505367,img/lots/117676.jpg,LOT117676,COL2246,REC1032,PCB,PCB-RAM,9.7,9.6,21816.13,21412.76,16949.2,Pimpri-Chinchwad,18.622763,73.709383,18.620266,73.821743,11.84,2025-08-27T20:38,2025-08-29T06:53,2025-08-29T08:55,2025-09-01T12:53,cash,paid,settled,True,active,True,False,
TXN505368,img/lots/102596.jpg,LOT102596,COL2283,REC1005,PCB,PCB-MBH,12.3,12.4,8991.07,9159.45,6976.93,Pune,18.53399,73.875076,18.508503,73.926714,6.14,2025-08-28T19:04,2025-08-29T05:29,2025-08-29T06:58,2025-08-29T15:17,cash,paid,settled,False,expiring_soon,True,False,
TXN505369,img/lots/104811.jpg,LOT104811,COL2018,REC1029,Cable,CBL-MIX,37.5,38.0,3057.62,3090.18,2792.25,Pune,18.553347,73.849222,18.798913,74.228936,48.43,2025-08-28T02:21,2025-08-30T18:40,2025-08-30T23:53,2025-08-31T16:24,cash,paid,settled,False,expired,False,False,
TXN505370,img/lots/114449.jpg,LOT114449,COL2248,REC1032,Battery,BAT-LI,0.6,0.6,70.22,71.44,53.07,Pimpri-Chinchwad,18.634585,73.723529,18.620266,73.821743,10.47,2025-08-27T21:08,2025-08-31T02:01,2025-08-31T18:58,2025-09-03T02:16,cash,paid,settled,True,active,True,False,
TXN505371,img/lots/103049.jpg,LOT103049,COL2088,REC1033,LCD/LED panel,LCD-BLA,31.8,30.9,1527.31,1491.4,1252.28,Nagpur,21.124882,79.039622,21.260233,78.923009,19.3,2025-08-27T20:04,2025-08-29T08:41,2025-08-29T21:21,2025-08-30T06:17,upi,paid,settled,False,active,True,False,
TXN505372,img/lots/102214.jpg,LOT102214,COL2139,REC1034,Battery,BAT-BTN,3.2,3.1,119.77,121.12,101.12,Mumbai,19.066125,72.938301,19.061762,73.088075,15.75,2025-08-28T21:16,,,,cash,not_due,matched,True,active,True,False,
TXN505373,img/lots/117232.jpg,LOT117232,COL2218,REC1005,LCD/LED panel,LCD-MON,13.0,12.4,477.56,458.2,389.87,Pune,18.545732,73.815354,18.508503,73.926714,12.45,2025-08-28T02:43,2025-08-30T05:29,2025-08-30T16:13,2025-08-31T00:20,cash,paid,settled,False,expiring_soon,True,False,
TXN505374,img/lots/114028.jpg,LOT114028,COL2205,REC1005,LCD/LED panel,LCD-BLA,3.9,3.8,193.78,187.14,162.51,Pune,18.455503,73.830022,18.508503,73.926714,11.78,2025-08-28T16:53,2025-08-30T17:57,2025-08-31T12:44,2025-08-31T19:46,cash,paid,settled,False,expiring_soon,True,False,
TXN505375,img/lots/117870.jpg,LOT117870,COL2267,REC1042,Mixed plastic,PLA-PCABS,98.4,99.7,3804.99,3825.39,3365.28,Nashik,19.994446,73.77546,20.007228,73.704275,7.57,2025-08-29T08:44,2025-09-01T23:09,2025-09-02T17:52,2025-09-05T00:22,cash,paid,settled,True,active,True,False,
TXN505376,img/lots/109180.jpg,LOT109180,COL2083,REC1015,PCB,PCB-RAM,7.4,7.3,17536.47,17037.76,13801.89,Pune,18.59214,73.802282,18.490549,73.938886,18.3,2025-08-29T13:17,2025-09-01T06:12,2025-09-01T11:05,2025-09-03T01:22,cash,paid,settled,True,active,True,False,
TXN505377,img/lots/109815.jpg,LOT109815,COL2350,REC1059,LCD/LED panel,LCD-TV,23.6,23.2,756.92,729.77,572.06,Aurangabad,19.878976,75.347802,19.884991,75.415283,7.09,2025-08-29T03:53,2025-08-29T09:43,,,cash,pending,handed_over,False,active,True,False,
TXN505378,img/lots/112017.jpg,LOT112017,COL2350,REC1059,Mixed plastic,PLA-HIPS,22.3,22.1,652.29,627.56,536.09,Aurangabad,19.906711,75.316674,19.884991,75.415283,10.59,2025-08-28T12:16,2025-08-29T13:28,2025-08-29T21:06,,cash,partial,confirmed,False,active,True,False,
TXN505379,img/lots/105830.jpg,LOT105830,COL2018,REC1057,Cable,CBL-ARM,16.1,14.9,1965.46,1822.56,1944.08,Pune,18.502652,73.879493,18.756525,74.254744,48.58,2025-08-28T15:13,2025-08-29T05:10,,,upi,pending,handed_over,False,active,True,False,
TXN505380,img/lots/106856.jpg,LOT106856,COL2350,REC1046,Battery,BAT-NIMH,2.4,2.2,155.38,137.88,135.43,Aurangabad,19.86293,75.313302,19.892702,75.483491,18.1,2025-08-29T12:57,2025-08-31T19:47,2025-09-01T14:37,2025-09-01T17:45,cash,paid,settled,False,active,True,False,
TXN505381,img/lots/114294.jpg,LOT114294,COL2217,REC1046,CRT,CRT-MON,42.1,41.0,484.89,0.0,384.79,Aurangabad,19.87022,75.425973,19.892702,75.483491,6.51,2025-08-28T21:06,,,,upi,not_due,cancelled,False,active,True,False,
TXN505382,img/lots/115697.jpg,LOT115697,COL2337,REC1046,Battery,BAT-BTN,18.5,17.6,648.98,611.65,545.75,Aurangabad,19.889898,75.43055,19.892702,75.483491,5.54,2025-08-28T14:06,2025-08-30T20:52,2025-08-31T09:13,2025-08-31T10:44,cash,paid,settled,False,active,True,False,
TXN505383,img/lots/102216.jpg,LOT102216,COL2139,REC1012,CRT,CRT-YOK,40.6,39.0,2213.34,2112.36,1893.58,Mumbai,19.064057,72.823223,19.051579,72.877861,5.91,2025-08-29T18:30,2025-09-02T12:16,2025-09-02T20:06,2025-09-02T23:11,cash,paid,settled,False,active,True,False,
TXN505384,img/lots/115004.jpg,LOT115004,COL2242,REC1033,Cable,CBL-CU,63.6,65.7,16577.46,16529.69,15270.36,Nagpur,21.077301,79.045582,21.260233,78.923009,23.99,2025-08-28T19:15,2025-08-31T09:40,2025-08-31T16:20,,upi,pending,confirmed,False,active,True,False,
TXN505385,img/lots/104155.jpg,LOT104155,COL2267,REC1069,LCD/LED panel,LCD-LAP,14.7,14.1,652.35,623.16,514.79,Nashik,20.00522,73.837946,19.961843,73.714173,13.8,2025-08-29T00:02,2025-09-01T18:27,2025-09-02T12:32,2025-09-03T18:39,upi,paid,settled,True,active,True,False,
