lot_id,collector_id,created_at,material_category,sub_category,material_code,item_count,description_voice_transcript,transcript_language,input_method,image_ref,weight_kg,weight_source,condition,source_type,collection_city,collection_area,collection_lat,collection_lng,estimated_value_informal,estimated_value_formal,predicted_category,prediction_confidence,prediction_accepted_by_user,created_offline
LOT115275,COL2139,2025-03-17T19:31,PCB,Motherboard (high grade),PCB-MBH,6,45 kilo circuit board,mr,voice,img/lots/115275.jpg,45.0,estimated,intact,household_pickup,Mumbai,Kurla,19.057838,72.908062,28203.3,36122.4,PCB,0.854,True,True
LOT116541,COL2219,2025-03-17T19:37,PCB,TV / appliance board (low grade),PCB-LOW,5,computer ka board 39 kilo,hi,icon_keypad,img/lots/116541.jpg,38.8,spring_balance,partially_dismantled,small_shop,Pimpri-Chinchwad,Moshi,18.656159,73.883458,5213.17,6789.61,Motor & magnet-bearing,0.647,False,True
LOT100102,COL2129,2025-03-18T07:09,Motor & magnet-bearing,Compressor motor,MTR-CMP,4,speaker 9 kilo,mr,voice,img/lots/100102.jpg,9.4,spring_balance,partially_dismantled,household_pickup,Pune,Wagholi,18.512894,73.903027,557.98,660.35,Motor & magnet-bearing,0.87,True,True
LOT112799,COL2139,2025-03-18T07:15,Mixed plastic,PC/ABS blend,PLA-PCABS,1,computer cabinet plastic 4 kilo,mr,voice,img/lots/112799.jpg,4.0,spring_balance,partially_dismantled,household_pickup,Mumbai,Andheri East,19.035915,72.810815,155.72,175.96,Mixed plastic,0.917,True,False
LOT115812,COL2350,2025-03-18T07:15,CRT,Colour TV tube,CRT-CTV,2,juna TV monitor 35 kilo,mr,icon_keypad,img/lots/115812.jpg,34.9,platform_scale,partially_dismantled,household_pickup,Aurangabad,Garkheda,19.861839,75.332583,492.44,657.87,CRT,0.879,True,False
LOT103576,COL2327,2025-03-18T07:27,CRT,Monochrome monitor tube,CRT-MON,1,12 kilo purana TV tube,hi,voice,img/lots/103576.jpg,12.4,platform_scale,broken,household_pickup,Mumbai,Govandi,19.0659,72.941328,134.54,176.82,CRT,0.969,True,False
LOT116951,COL2350,2025-03-18T08:23,PCB,Mixed populated board,PCB-MIX,5,computer ka board 7 kilo,mr,voice,img/lots/116951.jpg,6.7,spring_balance,burnt,household_pickup,Aurangabad,Garkheda,19.85909,75.311519,2087.05,2695.21,PCB,0.837,True,False
LOT119258,COL2047,2025-03-18T08:26,Mixed plastic,ABS casing,PLA-ABS,5,TV ka cover 92 kilo,mr,voice,img/lots/119258.jpg,92.3,spring_balance,broken,small_shop,Pune,Vishrantwadi,18.551789,73.916852,3250.81,3637.54,Mixed plastic,0.933,True,False
LOT115008,COL2046,2025-03-18T08:27,CRT,Deflection yoke,CRT-YOK,2,juna TV monitor 19 kilo,mr,voice,img/lots/115008.jpg,18.9,platform_scale,intact,other_collector,Nagpur,Manish Nagar,21.115059,79.105062,879.79,1013.42,CRT,0.867,True,True
LOT109059,COL2098,2025-03-18T08:54,PCB,GPU / add-on card,PCB-GPU,6,3 kilo circuit board,mr,voice,img/lots/109059.jpg,3.1,platform_scale,intact,apartment_drive,Pune,Bhosari,18.423007,73.857847,2397.73,3044.7,PCB,0.791,True,False
LOT110973,COL2139,2025-03-18T09:08,Motor & magnet-bearing,Speaker magnet,MTR-SPK,2,chumbak wali motor 4 kilo,mr,voice,img/lots/110973.jpg,4.5,estimated,intact,household_pickup,Mumbai,Andheri East,19.087707,72.877974,446.4,557.19,Motor & magnet-bearing,0.823,True,True
LOT115965,COL2308,2025-03-18T09:14,Cable,Copper household wire,CBL-CU,3,24 kilo wire mila hai,mr,icon_keypad,img/lots/115965.jpg,24.2,platform_scale,broken,office_clearance,Nashik,Panchavati,20.048776,73.699593,6803.1,7170.22,Cable,0.885,True,True
LOT116137,COL2139,2025-03-18T09:29,Battery,Ni-MH,BAT-NIMH,4,gaadi ki battery 7 kilo,mr,voice,img/lots/116137.jpg,7.1,platform_scale,partially_dismantled,household_pickup,Mumbai,Govandi,19.093391,72.888386,488.69,584.33,Battery,0.9,True,False
LOT104861,COL2350,2025-03-18T10:15,Mixed plastic,HIPS,PLA-HIPS,2,TV ka cover 12 kilo,mr,icon_keypad,img/lots/104861.jpg,11.7,spring_balance,broken,household_pickup,Aurangabad,Waluj,19.894988,75.330093,297.18,329.35,Mixed plastic,0.99,True,False
LOT107179,COL2120,2025-03-18T10:22,Cable,Armoured / data cable,CBL-ARM,6,waayar 16 kilo,hi,voice,img/lots/107179.jpg,16.3,estimated,intact,other_collector,Mumbai,Kurla,19.075306,72.8765,2277.27,2449.24,Cable,0.885,True,False
LOT102890,COL2139,2025-03-18T10:34,Mixed plastic,PC/ABS blend,PLA-PCABS,1,4 kilo plastic,mr,voice,img/lots/102890.jpg,3.8,spring_balance,burnt,apartment_drive,Mumbai,Dharavi,19.157277,72.892893,147.93,167.16,Mixed plastic,0.879,True,False
LOT117612,COL2139,2025-03-18T11:12,Motor & magnet-bearing,Speaker magnet,MTR-SPK,4,24 kilo hard disk,mr,icon_keypad,img/lots/117612.jpg,23.7,spring_balance,partially_dismantled,household_pickup,Mumbai,Dharavi,19.105016,72.782238,2351.04,2934.53,CRT,0.63,False,False
LOT114431,COL2350,2025-03-18T11:27,PCB,Motherboard (high grade),PCB-MBH,5,19 kilo green plate,mr,voice,img/lots/114431.jpg,18.6,spring_balance,partially_dismantled,household_pickup,Aurangabad,Shendra,19.915377,75.307416,11144.75,14272.15,PCB,0.851,True,True
LOT108143,COL2205,2025-03-18T11:33,Mixed plastic,PC/ABS blend,PLA-PCABS,3,27 kilo bhanga plastic,mr,voice,img/lots/108143.jpg,26.6,estimated,broken,other_collector,Pune,Vishrantwadi,18.510342,73.849526,1040.86,1175.99,Mixed plastic,0.873,True,True
LOT112373,COL2282,2025-03-18T12:11,PCB,RAM / gold-finger,PCB-RAM,1,3 kilo green plate,mr,voice,img/lots/112373.jpg,3.1,platform_scale,broken,apartment_drive,Pune,Vishrantwadi,18.515725,73.860102,6283.14,7910.67,Cable,0.602,False,False
LOT104931,COL2218,2025-03-18T13:13,Battery,Lead-acid,BAT-PB,4,gaadi ki battery 5 kilo,hi,voice,img/lots/104931.jpg,5.1,estimated,intact,household_pickup,Pune,Dhankawadi,18.54225,73.877714,413.0,466.85,Battery,0.949,True,False
LOT109741,COL2189,2025-03-18T13:19,CRT,Colour TV tube,CRT-CTV,1,19 kilo TV ka glass,hi,icon_keypad,img/lots/109741.jpg,19.1,spring_balance,partially_dismantled,household_pickup,Aurangabad,Garkheda,19.906298,75.330828,269.5,360.04,CRT,0.934,True,True
LOT113287,COL2386,2025-03-18T13:39,Battery,Li-ion laptop / phone pack,BAT-LI,2,5 kilo battery,mr,voice,img/lots/113287.jpg,4.8,platform_scale,partially_dismantled,small_shop,Mumbai,Vikhroli,19.075563,72.914896,448.61,580.27,Battery,0.99,True,False
LOT101607,COL2365,2025-03-18T13:45,Motor & magnet-bearing,Compressor motor,MTR-CMP,5,chumbak wali motor 44 kilo,mr,voice,img/lots/101607.jpg,43.8,spring_balance,intact,office_clearance,Nashik,Ambad,20.029691,73.730283,2546.97,3014.32,Motor & magnet-bearing,0.929,True,False
LOT102749,COL2071,2025-03-18T14:05,Mixed plastic,HIPS,PLA-HIPS,4,76 kilo bhanga plastic,hi,voice,img/lots/102749.jpg,75.9,spring_balance,intact,small_shop,Pune,Hadapsar,18.524763,73.860173,2091.05,2317.23,Mixed plastic,0.882,True,False
LOT107961,COL2139,2025-03-18T15:06,Motor & magnet-bearing,Speaker magnet,MTR-SPK,4,speaker 27 kilo,mr,voice,img/lots/107961.jpg,27.1,platform_scale,broken,small_shop,Mumbai,Malad West,19.015955,72.832548,2688.32,3355.52,Motor & magnet-bearing,0.99,True,False
LOT118119,COL2005,2025-03-18T15:12,Battery,Button / coin cell,BAT-BTN,3,2 kilo cell,mr,voice,img/lots/118119.jpg,2.0,platform_scale,burnt,other_collector,Pune,Yerawada,18.449724,73.84244,66.14,81.96,Battery,0.852,True,False
LOT101534,COL2134,2025-03-18T15:21,Battery,Lead-acid,BAT-PB,4,laptop battery 5 kilo,hi,voice,img/lots/101534.jpg,5.2,spring_balance,waterlogged,small_shop,Aurangabad,Garkheda,19.878462,75.342573,391.92,443.04,Battery,0.918,True,False
LOT107508,COL2137,2025-03-18T15:45,Cable,Copper household wire,CBL-CU,5,waayar 22 kilo,mr,icon_keypad,img/lots/107508.jpg,22.4,spring_balance,intact,office_clearance,Nashik,Deolali,19.969314,73.793251,6297.09,6636.9,Motor & magnet-bearing,0.476,False,True
LOT113968,COL2391,2025-03-18T15:51,Cable,Copper household wire,CBL-CU,5,waayar 14 kilo,hi,voice,img/lots/113968.jpg,13.8,spring_balance,partially_dismantled,small_shop,Nagpur,Sitabuldi,21.089881,79.033849,3643.75,3840.4,Cable,0.831,True,False
LOT116233,COL2290,2025-03-18T17:03,LCD/LED panel,TV panel,LCD-TV,1,laptop screen 6 kilo,hi,icon_keypad,img/lots/116233.jpg,6.3,platform_scale,intact,apartment_drive,Pune,Yerawada,18.51982,73.930007,174.82,210.67,LCD/LED panel,0.866,True,True
LOT117987,COL2217,2025-03-18T17:35,PCB,Mixed populated board,PCB-MIX,6,motherboard 29 kilo,mr,voice,img/lots/117987.jpg,29.1,spring_balance,partially_dismantled,household_pickup,Aurangabad,Chikalthana,19.927164,75.339273,9064.65,11706.06,PCB,0.859,True,False
LOT105035,COL2350,2025-03-18T17:40,PCB,Mixed populated board,PCB-MIX,3,computer ka board 9 kilo,mr,voice,img/lots/105035.jpg,9.1,spring_balance,burnt,small_shop,Aurangabad,Chikalthana,19.91163,75.360654,2834.65,3660.66,PCB,0.985,True,True
LOT117966,COL2212,2025-03-18T17:40,Cable,Copper household wire,CBL-CU,4,21 kilo wire mila hai,mr,voice,img/lots/117966.jpg,21.0,spring_balance,broken,office_clearance,Nagpur,Butibori,21.145962,79.166745,5544.84,5844.09,Cable,0.943,True,False
LOT102123,COL2139,2025-03-18T17:55,Mixed plastic,ABS casing,PLA-ABS,4,62 kilo bhanga plastic,mr,voice,img/lots/102123.jpg,61.6,platform_scale,intact,apartment_drive,Mumbai,Bhandup,19.034467,72.926514,2237.31,2503.42,Mixed plastic,0.897,True,False
LOT114043,COL2300,2025-03-18T18:11,Mixed plastic,ABS casing,PLA-ABS,8,32 kilo bhanga plastic,mr,voice,img/lots/114043.jpg,32.0,platform_scale,intact,household_pickup,Mumbai,Kurla,19.14718,72.841325,1162.24,1300.48,Mixed plastic,0.868,True,False
LOT115751,COL2139,2025-03-18T18:15,Battery,Lead-acid,BAT-PB,4,19 kilo cell,mr,voice,img/lots/115751.jpg,19.4,spring_balance,waterlogged,household_pickup,Mumbai,Vikhroli,19.136082,72.939246,1590.22,1797.6,Battery,0.99,True,False
LOT108185,COL2367,2025-03-18T18:34,LCD/LED panel,TV panel,LCD-TV,3,23 kilo panel,mr,voice,img/lots/108185.jpg,22.8,platform_scale,partially_dismantled,household_pickup,Pune,Katraj,18.466938,73.780774,632.7,762.43,Battery,0.596,False,False
LOT100154,COL2139,2025-03-18T18:50,Cable,Aluminium cable,CBL-AL,4,89 kilo tambe waayar,mr,icon_keypad,img/lots/100154.jpg,88.9,platform_scale,intact,household_pickup,Mumbai,Kurla,19.077998,72.965854,9903.46,10544.43,Cable,0.811,True,False
LOT119473,COL2272,2025-03-18T19:53,Cable,Aluminium cable,CBL-AL,8,42 kilo wire mila hai,mr,voice,img/lots/119473.jpg,41.8,spring_balance,intact,household_pickup,Aurangabad,Garkheda,19.831861,75.386862,4181.67,4452.54,Cable,0.902,True,False
LOT116304,COL2315,2025-03-19T08:54,Motor & magnet-bearing,Speaker magnet,MTR-SPK,5,31 kilo hard disk,mr,voice,img/lots/116304.jpg,31.0,platform_scale,intact,household_pickup,Nashik,Nashik Road,20.010727,73.708238,2903.15,3622.35,Motor & magnet-bearing,0.959,True,False
LOT109260,COL2063,2025-03-19T08:59,Battery,Lead-acid,BAT-PB,5,3 kilo cell,mr,voice,img/lots/109260.jpg,2.9,platform_scale,intact,office_clearance,Nashik,Cidco,19.934448,73.739257,216.54,244.85,LCD/LED panel,0.573,False,True
LOT104567,COL2139,2025-03-19T08:59,Battery,Lead-acid,BAT-PB,3,laptop battery 4 kilo,mr,voice,img/lots/104567.jpg,3.5,estimated,intact,small_shop,Mumbai,Kurla,19.086705,72.870773,282.94,319.94,Battery,0.845,True,False
LOT101235,COL2139,2025-03-19T09:27,CRT,Monochrome monitor tube,CRT-MON,2,49 kilo TV ka glass,mr,voice,img/lots/101235.jpg,49.2,platform_scale,partially_dismantled,household_pickup,Mumbai,Govandi,19.085928,72.934514,557.44,733.08,CRT,0.859,True,True
LOT118688,COL2316,2025-03-19T09:50,Mixed plastic,HIPS,PLA-HIPS,2,13 kilo bhanga plastic,hi,voice,img/lots/118688.jpg,12.8,platform_scale,intact,office_clearance,Pune,Bhosari,18.529475,73.830605,352.0,390.14,Mixed plastic,0.756,True,False
LOT108618,COL2185,2025-03-19T09:54,Motor & magnet-bearing,Speaker magnet,MTR-SPK,4,speaker 32 kilo,mr,voice,img/lots/108618.jpg,31.5,spring_balance,intact,apartment_drive,Nashik,Deolali,20.068474,73.821599,2949.98,3680.77,Motor & magnet-bearing,0.906,True,True
LOT106934,COL2027,2025-03-19T09:57,Motor & magnet-bearing,HDD assembly,MTR-HDD,4,chumbak wali motor 38 kilo,hi,voice,img/lots/106934.jpg,38.4,platform_scale,broken,small_shop,Mumbai,Vikhroli,19.118837,72.865494,5523.84,6951.94,Motor & magnet-bearing,0.924,True,False
LOT114545,COL2293,2025-03-19T10:21,Cable,Aluminium cable,CBL-AL,1,"7 kilo copper cable, purana",mr,icon_keypad,img/lots/114545.jpg,7.4,spring_balance,intact,household_pickup,Mumbai,Govandi,19.138954,72.895147,822.73,875.94,Cable,0.86,True,False
LOT119792,COL2012,2025-03-19T10:56,Battery,Li-ion laptop / phone pack,BAT-LI,4,laptop battery 9 kilo,mr,voice,img/lots/119792.jpg,8.6,platform_scale,intact,small_shop,Pune,Dhankawadi,18.518248,73.853022,808.4,1046.19,Battery,0.916,True,True
LOT117607,COL2063,2025-03-19T10:58,CRT,Colour TV tube,CRT-CTV,2,43 kilo TV ka glass,mr,voice,img/lots/117607.jpg,42.7,spring_balance,broken,apartment_drive,Nashik,Cidco,19.974433,73.825454,617.44,825.39,CRT,0.877,True,True
LOT101479,COL2332,2025-03-19T11:02,Motor & magnet-bearing,HDD assembly,MTR-HDD,2,19 kilo motor,hi,voice,img/lots/101479.jpg,18.9,spring_balance,partially_dismantled,household_pickup,Nagpur,Butibori,21.177303,79.089225,2518.24,3169.34,Motor & magnet-bearing,0.822,True,False
LOT107066,COL2332,2025-03-19T11:12,Battery,Li-ion laptop / phone pack,BAT-LI,3,laptop battery 15 kilo,hi,voice,img/lots/107066.jpg,14.9,platform_scale,intact,other_collector,Nagpur,Kamptee Road,21.124821,79.099764,1406.56,1820.33,Battery,0.825,True,False
LOT113105,COL2108,2025-03-19T11:21,Battery,Ni-MH,BAT-NIMH,10,31 kilo cell,mr,icon_keypad,img/lots/113105.jpg,31.0,estimated,waterlogged,household_pickup,Mumbai,Mankhurd,19.075636,72.874147,2054.99,2457.99,Battery,0.914,True,False
LOT117992,COL2139,2025-03-19T11:26,Motor & magnet-bearing,Speaker magnet,MTR-SPK,5,speaker 14 kilo,mr,voice,img/lots/117992.jpg,14.5,spring_balance,intact,household_pickup,Mumbai,Dharavi,19.065336,72.905061,1398.67,1745.22,CRT,0.675,False,True
LOT117168,COL2139,2025-03-19T11:46,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,3,chumbak wali motor 18 kilo,mr,assisted,img/lots/117168.jpg,17.7,platform_scale,broken,apartment_drive,Mumbai,Kurla,19.064974,72.8993,1249.97,1505.74,Motor & magnet-bearing,0.861,True,False
LOT104225,COL2389,2025-03-19T12:08,PCB,RAM / gold-finger,PCB-RAM,7,motherboard 4 kilo,hi,voice,img/lots/104225.jpg,4.3,spring_balance,broken,household_pickup,Pune,Hadapsar,18.541292,73.870075,8870.56,11166.07,PCB,0.955,True,True
LOT108795,COL2322,2025-03-19T12:26,Mixed plastic,Mixed dirty,PLA-MIX,5,computer cabinet plastic 57 kilo,hi,voice,img/lots/108795.jpg,57.2,spring_balance,partially_dismantled,household_pickup,Pune,Hadapsar,18.571635,73.888969,760.76,835.12,Mixed plastic,0.777,True,True
LOT104836,COL2111,2025-03-19T12:36,Cable,Aluminium cable,CBL-AL,2,3 kilo wire mila hai,hi,voice,img/lots/104836.jpg,2.8,spring_balance,intact,small_shop,Pimpri-Chinchwad,Moshi,18.536207,73.790293,290.3,309.06,Cable,0.877,True,True
LOT104853,COL2350,2025-03-19T13:21,PCB,Mixed populated board,PCB-MIX,9,20 kilo circuit board,mr,icon_keypad,img/lots/104853.jpg,20.4,platform_scale,broken,small_shop,Aurangabad,Cidco N-7,19.830325,75.412679,6041.26,7799.94,PCB,0.937,True,True
LOT109747,COL2043,2025-03-19T13:32,PCB,RAM / gold-finger,PCB-RAM,7,10 kilo green plate,mr,voice,img/lots/109747.jpg,9.8,platform_scale,broken,household_pickup,Pune,Hadapsar,18.532654,73.838359,20216.62,25448.25,PCB,0.837,True,False
LOT114041,COL2139,2025-03-19T13:51,PCB,Mixed populated board,PCB-MIX,6,23 kilo circuit board,mr,voice,img/lots/114041.jpg,22.6,spring_balance,partially_dismantled,household_pickup,Mumbai,Dharavi,19.130421,72.960988,7634.96,9857.67,PCB,0.953,True,False
LOT119124,COL2350,2025-03-19T13:59,PCB,Motherboard (high grade),PCB-MBH,2,1 kilo circuit board,mr,voice,img/lots/119124.jpg,1.4,estimated,intact,household_pickup,Aurangabad,Garkheda,19.924682,75.34116,798.21,1021.99,PCB,0.882,True,False
LOT104520,COL2205,2025-03-19T14:01,CRT,Deflection yoke,CRT-YOK,3,56 kilo purana TV tube,mr,icon_keypad,img/lots/104520.jpg,55.8,platform_scale,intact,household_pickup,Pune,Hadapsar,18.498442,73.764328,2810.65,3238.07,CRT,0.865,True,False
LOT109063,COL2147,2025-03-19T14:02,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,2,speaker 6 kilo,hi,voice,img/lots/109063.jpg,5.8,estimated,broken,small_shop,Pune,Bhosari,18.486156,73.878431,410.58,494.62,Motor & magnet-bearing,0.877,True,False
LOT107274,COL2139,2025-03-19T14:28,Cable,Armoured / data cable,CBL-ARM,1,waayar 5 kilo,mr,voice,img/lots/107274.jpg,5.1,spring_balance,intact,other_collector,Mumbai,Malad West,19.078989,72.885242,705.43,758.62,Cable,0.913,True,True
LOT118255,COL2180,2025-03-19T14:29,Cable,Aluminium cable,CBL-AL,5,43 kilo tambe waayar,hi,icon_keypad,img/lots/118255.jpg,43.4,spring_balance,partially_dismantled,household_pickup,Nashik,Cidco,20.089132,73.769634,4378.19,4661.16,Cable,0.897,True,False
LOT118449,COL2139,2025-03-19T15:31,Battery,Ni-MH,BAT-NIMH,4,16 kilo cell,mr,voice,img/lots/118449.jpg,15.8,estimated,partially_dismantled,small_shop,Mumbai,Govandi,19.102132,72.967751,1047.38,1252.78,Battery,0.841,True,False
LOT105095,COL2350,2025-03-19T15:36,PCB,GPU / add-on card,PCB-GPU,6,5 kilo circuit board,mr,icon_keypad,img/lots/105095.jpg,4.8,spring_balance,intact,small_shop,Aurangabad,Cidco N-7,19.827871,75.253962,3522.82,4472.45,PCB,0.9,True,False
LOT113013,COL2164,2025-03-19T16:29,Battery,Button / coin cell,BAT-BTN,4,gaadi ki battery 7 kilo,hi,voice,img/lots/113013.jpg,6.7,spring_balance,intact,small_shop,Mumbai,Kurla,19.078559,72.895899,241.74,299.69,Battery,0.811,True,True
LOT119989,COL2336,2025-03-19T16:38,Mixed plastic,ABS casing,PLA-ABS,2,35 kilo plastic,mr,assisted,img/lots/119989.jpg,34.7,spring_balance,intact,household_pickup,Pune,Hadapsar,18.574252,73.811425,1198.19,1340.81,Mixed plastic,0.922,True,False
LOT100007,COL2209,2025-03-19T16:41,Mixed plastic,ABS casing,PLA-ABS,5,98 kilo plastic,hi,voice,img/lots/100007.jpg,97.5,spring_balance,partially_dismantled,household_pickup,Pune,Dhankawadi,18.567792,73.938685,3366.68,3767.4,Mixed plastic,0.787,True,False
LOT103927,COL2220,2025-03-19T16:46,Mixed plastic,HIPS,PLA-HIPS,5,29 kilo bhanga plastic,mr,voice,img/lots/103927.jpg,29.2,platform_scale,burnt,household_pickup,Nashik,Satpur,19.985708,73.84723,795.7,881.84,CRT,0.644,False,False
LOT111909,COL2057,2025-03-19T17:09,Cable,Mixed insulated,CBL-MIX,8,"88 kilo copper cable, purana",mr,voice,img/lots/111909.jpg,87.8,spring_balance,intact,office_clearance,Pune,Yerawada,18.528719,73.85472,6811.52,7471.78,Cable,0.813,True,False
LOT109613,COL2267,2025-03-19T17:10,LCD/LED panel,Monitor panel,LCD-MON,2,28 kilo LCD screen,mr,voice,img/lots/109613.jpg,27.9,platform_scale,intact,office_clearance,Nashik,Deolali,19.959654,73.833209,860.99,1047.09,LCD/LED panel,0.89,True,False
LOT105681,COL2382,2025-03-19T18:10,CRT,Monochrome monitor tube,CRT-MON,3,"do CRT TV, purana",mr,voice,img/lots/105681.jpg,49.6,platform_scale,intact,apartment_drive,Pimpri-Chinchwad,Talawade,18.634252,73.726253,531.71,699.36,CRT,0.907,True,True
LOT111300,COL2252,2025-03-19T18:15,LCD/LED panel,TV panel,LCD-TV,2,9 kilo LCD screen,hi,icon_keypad,img/lots/111300.jpg,9.3,platform_scale,intact,other_collector,Mumbai,Bhandup,19.106061,72.952975,257.33,310.16,PCB,0.761,False,False
LOT118408,COL2318,2025-03-19T18:43,PCB,Mixed populated board,PCB-MIX,2,8 kilo green plate,hi,icon_keypad,img/lots/118408.jpg,8.2,platform_scale,intact,office_clearance,Pimpri-Chinchwad,Talawade,18.559392,73.784804,2798.58,3613.33,PCB,0.945,True,True
LOT100652,COL2325,2025-03-19T19:45,Cable,Mixed insulated,CBL-MIX,5,61 kilo wire mila hai,mr,voice,img/lots/100652.jpg,61.2,spring_balance,waterlogged,office_clearance,Mumbai,Govandi,19.083083,72.865061,4905.79,5381.32,Cable,0.857,True,True
LOT111276,COL2221,2025-03-20T07:48,Cable,Aluminium cable,CBL-AL,2,waayar 10 kilo,hi,voice,img/lots/111276.jpg,9.9,platform_scale,intact,small_shop,Pune,Katraj,18.598889,73.854163,1053.95,1122.16,Cable,0.894,True,True
LOT113679,COL2124,2025-03-20T08:01,PCB,GPU / add-on card,PCB-GPU,2,2 kilo green plate,mr,voice,img/lots/113679.jpg,2.1,platform_scale,broken,other_collector,Pune,Yerawada,18.58861,73.809766,1662.91,2111.07,Cable,0.606,False,False
LOT112463,COL2129,2025-03-20T08:02,Battery,Li-ion laptop / phone pack,BAT-LI,6,gaadi ki battery 11 kilo,mr,icon_keypad,img/lots/112463.jpg,11.4,spring_balance,broken,small_shop,Pune,Wagholi,18.530653,73.875102,1050.4,1358.31,Battery,0.913,True,True
LOT106784,COL2331,2025-03-20T08:28,Mixed plastic,HIPS,PLA-HIPS,2,37 kilo bhanga plastic,hi,voice,img/lots/106784.jpg,37.2,platform_scale,broken,small_shop,Pimpri-Chinchwad,Chinchwad,18.661395,73.74131,1018.16,1128.28,Mixed plastic,0.822,True,False
LOT109506,COL2005,2025-03-20T09:13,CRT,Monochrome monitor tube,CRT-MON,4,"do CRT TV, purana",mr,voice,img/lots/109506.jpg,68.9,spring_balance,partially_dismantled,other_collector,Pune,Hadapsar,18.540348,73.929219,722.76,950.13,CRT,0.948,True,True
LOT104619,COL2054,2025-03-20T09:15,Cable,Copper household wire,CBL-CU,2,16 kilo wire mila hai,hi,voice,img/lots/104619.jpg,16.5,spring_balance,waterlogged,household_pickup,Mumbai,Bhandup,19.069588,72.919632,4723.45,4978.05,Cable,0.779,True,False
LOT105709,COL2222,2025-03-20T09:41,Battery,Li-ion laptop / phone pack,BAT-LI,5,8 kilo cell,mr,icon_keypad,img/lots/105709.jpg,8.2,platform_scale,intact,small_shop,Nashik,Cidco,20.031681,73.759919,697.82,902.41,Battery,0.896,True,False
LOT116192,COL2044,2025-03-20T09:51,Cable,Aluminium cable,CBL-AL,7,35 kilo tambe waayar,hi,voice,img/lots/116192.jpg,35.1,spring_balance,intact,household_pickup,Pimpri-Chinchwad,Talawade,18.573094,73.840955,3665.49,3902.42,Cable,0.99,True,False
