trace_id,lot_id,txn_id,handover_ref,photo_refs,photo_reused_from_other_lot,scale_photo_ref,weight_kg,gps_lat,gps_lng,gps_accuracy_m,captured_at,device_offline_at_capture,synced_at,sync_lag_minutes,recycler_confirmed_at,confirmation_method,downstream_status,epr_credit_reference
TRC701281,LOT109281,TXN501473,KC-699UK4,img/lots/109281.jpg|img/handover/501281_0.jpg|img/handover/501281_1.jpg|img/handover/501281_2.jpg,False,img/scale/501281.jpg,6.0,20.007228,73.704275,71,2025-04-23T18:48,True,2025-04-28T01:49,6181,2025-04-24T12:00,code_entry,segregated,
TRC701282,LOT105324,TXN501474,KC-XHTWFE,img/lots/105324.jpg|img/handover/501282_0.jpg|img/handover/501282_1.jpg|img/handover/501282_2.jpg,False,img/scale/501282.jpg,30.6,19.084638,72.89667,39,2025-04-24T10:45,False,2025-04-24T10:45,0,2025-04-24T20:48,qr_scan,recovery_complete,EPR/MH/2026/98164
TRC701283,LOT115123,TXN501475,KC-VHDUFH,img/lots/115123.jpg|img/handover/501283_0.jpg|img/handover/501283_1.jpg|img/handover/501283_2.jpg,False,img/scale/501283.jpg,49.4,18.609549,73.84435,11,2025-04-22T10:26,True,2025-04-22T22:07,701,,qr_scan,recovery_complete,EPR/MH/2026/91504
TRC701284,LOT113749,TXN501477,KC-T49AJA,img/lots/113749.jpg|img/handover/501284_0.jpg|img/handover/501284_1.jpg|img/handover/501284_2.jpg,False,img/scale/501284.jpg,18.5,19.117684,73.009673,26,2025-04-21T01:50,True,2025-04-21T03:54,124,2025-04-21T17:46,code_entry,sent_for_recovery,
TRC701285,LOT103091,TXN501480,KC-WCKAVW,img/lots/103091.jpg|img/handover/501285_0.jpg,False,img/scale/501285.jpg,20.1,19.042535,73.082611,16,2025-04-22T13:11,True,2025-04-22T14:42,91,2025-04-22T20:28,spoken_code,received_at_facility,
TRC701286,LOT109519,TXN501481,KC-W7YMAV,img/lots/109519.jpg|img/handover/501286_0.jpg|img/handover/501286_1.jpg|img/handover/501286_2.jpg,False,img/scale/501286.jpg,0.9,19.051579,72.877861,27,2025-04-22T01:35,True,2025-04-22T12:23,648,2025-04-22T14:32,qr_scan,recovery_complete,
TRC701287,LOT100884,TXN501483,KC-H6C7DR,img/lots/100884.jpg|img/handover/501287_0.jpg|img/handover/501287_1.jpg|img/handover/501287_2.jpg,False,img/scale/501287.jpg,25.4,18.505354,73.914564,14,2025-04-23T15:35,True,2025-04-23T18:51,196,2025-04-24T00:23,qr_scan,received_at_facility,
TRC701288,LOT114612,TXN501486,KC-TCTEUA,img/lots/114612.jpg|img/handover/501288_0.jpg,False,img/scale/501288.jpg,22.9,19.042535,73.082611,25,2025-04-23T14:53,True,2025-04-23T19:27,274,,code_entry,segregated,EPR/MH/2026/48766
TRC701289,LOT104135,TXN501487,KC-CEEE4P,img/lots/104135.jpg|img/handover/501289_0.jpg|img/handover/501289_1.jpg|img/handover/501289_2.jpg,False,img/scale/501289.jpg,51.3,19.976167,73.716182,9,2025-04-22T13:25,False,2025-04-22T13:25,0,2025-04-23T05:34,code_entry,awaiting_confirmation,EPR/MH/2026/22934
TRC701290,LOT118224,TXN501488,KC-VUFJJ7,img/lots/118224.jpg|img/handover/501290_0.jpg|img/handover/501290_1.jpg,False,img/scale/501290.jpg,35.3,18.491869,73.946043,12,2025-04-22T13:14,False,2025-04-22T13:15,1,2025-04-22T16:43,qr_scan,segregated,EPR/MH/2026/94877
TRC701291,LOT103977,TXN501489,KC-HVPA43,img/lots/103977.jpg|img/handover/501291_0.jpg|img/handover/501291_1.jpg,False,img/scale/501291.jpg,95.6,18.525282,73.926857,26,2025-04-23T14:07,False,2025-04-23T14:07,0,2025-04-24T05:40,code_entry,sent_for_recovery,EPR/MH/2026/83177
TRC701292,LOT100796,TXN501490,KC-3E663E,img/lots/100796.jpg|img/handover/501292_0.jpg|img/handover/501292_1.jpg|img/handover/501292_2.jpg,False,img/scale/501292.jpg,9.9,18.756525,74.254744,17,2025-04-25T00:44,True,2025-04-25T07:00,376,2025-04-25T07:06,qr_scan,sent_for_recovery,EPR/MH/2026/61210
TRC701293,LOT107049,TXN501491,KC-CVMYP9,img/lots/107049.jpg|img/handover/501293_0.jpg|img/handover/501293_1.jpg|img/handover/501293_2.jpg,False,img/scale/501293.jpg,12.9,19.987342,73.74065,23,2025-04-25T13:56,True,2025-04-25T14:28,32,2025-04-26T03:40,code_entry,received_at_facility,EPR/MH/2026/34028
TRC701294,LOT116604,TXN501492,KC-VM3CHL,img/lots/116604.jpg|img/handover/501294_0.jpg|img/handover/501294_1.jpg,False,img/scale/501294.jpg,2.1,19.05694,72.918592,22,2025-04-25T07:52,True,2025-04-30T07:04,7152,2025-04-25T15:02,spoken_code,sent_for_recovery,
TRC701295,LOT102933,TXN501493,KC-YCR6VC,img/lots/102933.jpg|img/handover/501295_0.jpg|img/handover/501295_1.jpg,False,img/scale/501295.jpg,26.9,19.118039,73.013026,4,2025-04-21T19:12,True,2025-04-21T20:12,60,,qr_scan,sent_for_recovery,
TRC701296,LOT112603,TXN501494,KC-JNWEL3,img/lots/112603.jpg|img/handover/501296_0.jpg|img/handover/501296_1.jpg,False,img/scale/501296.jpg,11.2,18.607421,73.843564,20,2025-04-21T07:44,True,2025-04-23T00:34,2450,2025-04-21T19:23,spoken_code,awaiting_confirmation,EPR/MH/2025/67250
TRC701297,LOT108298,TXN501496,KC-LTUUYM,img/lots/108298.jpg|img/handover/501297_0.jpg|img/handover/501297_1.jpg|img/handover/501297_2.jpg,False,img/scale/501297.jpg,5.1,19.870816,75.388885,22,2025-04-21T21:59,True,2025-04-22T08:13,614,2025-04-21T22:11,code_entry,recovery_complete,EPR/MH/2026/69153
TRC701298,LOT116840,TXN501498,KC-LMF7LR,img/lots/116840.jpg|img/handover/501298_0.jpg,False,img/scale/501298.jpg,13.8,18.756525,74.254744,16,2025-04-23T22:45,True,2025-04-23T23:16,31,2025-04-24T15:15,code_entry,segregated,EPR/MH/2025/75848
TRC701299,LOT101858,TXN501499,KC-W3DH6H,img/lots/101858.jpg|img/handover/501299_0.jpg|img/handover/501299_1.jpg,False,img/scale/501299.jpg,1.6,19.197379,73.19812,9,2025-04-21T09:47,True,2025-04-21T20:08,621,2025-04-21T21:51,code_entry,sent_for_recovery,EPR/MH/2025/25961
TRC701300,LOT114576,TXN501500,KC-9JJLM6,img/lots/114576.jpg|img/handover/501300_0.jpg|img/handover/501300_1.jpg,False,img/scale/501300.jpg,28.9,19.870816,75.388885,17,2025-04-25T01:53,False,2025-04-25T01:54,1,,spoken_code,sent_for_recovery,EPR/MH/2026/13588
TRC701301,LOT116284,TXN501501,KC-7HVH66,img/lots/116284.jpg|img/handover/501301_0.jpg,False,img/scale/501301.jpg,21.2,19.980059,73.717878,14,2025-04-23T15:17,True,2025-04-23T15:47,30,,code_entry,segregated,EPR/MH/2025/36603
TRC701302,LOT116436,TXN501502,KC-7K7REX,img/lots/116436.jpg|img/handover/501302_0.jpg|img/handover/501302_1.jpg,False,img/scale/501302.jpg,16.9,18.610734,73.821535,8,2025-04-24T11:40,True,2025-04-24T15:03,203,2025-04-24T13:58,qr_scan,sent_for_recovery,
TRC701303,LOT107385,TXN501503,KC-JYTDFU,img/lots/107385.jpg|img/handover/501303_0.jpg,False,img/scale/501303.jpg,5.2,19.067752,73.07251,46,2025-04-23T01:56,True,2025-04-27T08:27,6151,2025-04-23T06:04,code_entry,received_at_facility,EPR/MH/2025/32468
TRC701304,LOT105387,TXN501504,KC-H3DNAJ,img/lots/105387.jpg|img/handover/501304_0.jpg|img/handover/501304_1.jpg|img/handover/501304_2.jpg,False,img/scale/501304.jpg,28.2,19.987342,73.74065,25,2025-04-23T14:01,False,2025-04-23T14:02,1,2025-04-24T08:16,spoken_code,received_at_facility,EPR/MH/2026/13314
TRC701305,LOT109808,TXN501506,KC-XLE9NX,img/lots/109808.jpg|img/handover/501305_0.jpg|img/handover/501305_1.jpg,False,img/scale/501305.jpg,6.0,18.505354,73.914564,30,2025-04-24T14:18,False,2025-04-24T14:21,3,2025-04-24T18:21,qr_scan,segregated,EPR/MH/2026/76417
TRC701306,LOT116492,TXN501508,KC-FY49TY,img/lots/116492.jpg|img/handover/501306_0.jpg|img/handover/501306_1.jpg,False,img/scale/501306.jpg,103.2,19.892702,75.483491,14,2025-04-22T18:10,True,2025-04-22T20:54,164,2025-04-23T08:59,qr_scan,recovery_complete,EPR/MH/2026/61357
TRC701307,LOT103183,TXN501509,KC-H3J6NX,img/lots/103183.jpg|img/handover/501307_0.jpg,False,img/scale/501307.jpg,27.3,19.961843,73.714173,23,2025-04-23T01:10,True,2025-04-23T13:10,720,2025-04-23T06:09,spoken_code,sent_for_recovery,EPR/MH/2026/18569
TRC701308,LOT112709,TXN501510,KC-PDDMLM,img/lots/112709.jpg|img/handover/501308_0.jpg|img/handover/501308_1.jpg,False,img/scale/501308.jpg,72.5,18.508243,73.922807,11,2025-04-24T20:18,False,2025-04-24T20:21,3,2025-04-24T23:31,code_entry,sent_for_recovery,
TRC701309,LOT109441,TXN501511,KC-RR4TN3,img/lots/109441.jpg|img/handover/501309_0.jpg|img/handover/501309_1.jpg|img/handover/501309_2.jpg,False,img/scale/501309.jpg,77.8,19.892702,75.483491,15,2025-04-22T08:53,False,2025-04-22T08:55,2,2025-04-22T21:15,qr_scan,segregated,EPR/MH/2025/75299
TRC701310,LOT112701,TXN501512,KC-PUHCUV,img/lots/112701.jpg|img/handover/501310_0.jpg|img/handover/501310_1.jpg|img/handover/501310_2.jpg,False,img/scale/501310.jpg,50.8,18.624229,73.812682,20,2025-04-22T01:40,False,2025-04-22T01:44,4,2025-04-22T15:34,spoken_code,sent_for_recovery,EPR/MH/2025/86476
TRC701311,LOT104531,TXN501513,KC-DWTRHM,img/lots/104531.jpg|img/handover/501311_0.jpg|img/handover/501311_1.jpg|img/handover/501311_2.jpg,False,img/scale/501311.jpg,70.5,19.870816,75.388885,30,2025-04-22T10:56,True,2025-04-22T17:09,373,,qr_scan,recovery_complete,EPR/MH/2025/15627
TRC701312,LOT119588,TXN501514,KC-RHWVRH,img/lots/119588.jpg|img/handover/501312_0.jpg,False,img/scale/501312.jpg,10.3,19.067752,73.07251,21,2025-04-23T11:16,False,2025-04-23T11:18,2,,qr_scan,awaiting_confirmation,
TRC701313,LOT110752,TXN501515,KC-EXMHWU,img/lots/110752.jpg|img/handover/501313_0.jpg,False,img/scale/501313.jpg,22.5,20.016899,73.767658,21,2025-04-22T08:39,False,2025-04-22T08:42,3,2025-04-23T02:03,qr_scan,sent_for_recovery,EPR/MH/2025/82176
TRC701314,LOT116826,TXN501516,KC-TJJ4C3,img/lots/116826.jpg|img/handover/501314_0.jpg|img/handover/501314_1.jpg,False,img/scale/501314.jpg,29.5,19.117684,73.009673,27,2025-04-25T20:12,True,2025-04-25T21:55,103,2025-04-26T10:22,code_entry,sent_for_recovery,EPR/MH/2026/28873
TRC701315,LOT111663,TXN501517,KC-NANJM4,img/lots/111663.jpg|img/handover/501315_0.jpg|img/handover/501315_1.jpg,False,img/scale/501315.jpg,8.0,19.870816,75.388885,14,2025-04-23T09:17,True,2025-04-23T12:42,205,2025-04-24T00:53,code_entry,awaiting_confirmation,
TRC701316,LOT111264,TXN501519,KC-JLELLT,img/lots/111264.jpg|img/handover/501316_0.jpg|img/handover/501316_1.jpg|img/handover/501316_2.jpg,False,img/scale/501316.jpg,4.9,18.609549,73.84435,12,2025-04-22T15:47,False,2025-04-22T15:48,1,2025-04-23T07:27,spoken_code,sent_for_recovery,EPR/MH/2025/51626
TRC701317,LOT102787,TXN501520,KC-WL3YX9,img/lots/102787.jpg|img/handover/501317_0.jpg,False,img/scale/501317.jpg,20.7,19.197379,73.19812,4,2025-04-24T03:53,False,2025-04-24T03:55,2,2025-04-24T10:05,code_entry,sent_for_recovery,EPR/MH/2026/48111
TRC701318,LOT109626,TXN501522,KC-KU9FLT,img/lots/109626.jpg|img/handover/501318_0.jpg|img/handover/501318_1.jpg,False,img/scale/501318.jpg,36.7,19.051579,72.877861,11,2025-04-22T21:42,True,2025-04-28T02:54,7512,2025-04-23T15:52,code_entry,recovery_complete,EPR/MH/2026/16809
TRC701319,LOT105148,TXN501523,KC-VPCV4Y,img/lots/105148.jpg|img/handover/501319_0.jpg,False,img/scale/501319.jpg,24.4,20.924287,79.001457,13,2025-04-24T11:00,False,2025-04-24T11:02,2,2025-04-24T13:16,qr_scan,recovery_complete,
TRC701320,LOT102716,TXN501524,KC-R9DFE3,img/lots/102716.jpg|img/handover/501320_0.jpg|img/handover/501320_1.jpg|img/handover/501320_2.jpg,False,img/scale/501320.jpg,35.4,18.609549,73.84435,38,2025-04-24T19:01,True,2025-04-25T07:15,734,2025-04-25T12:32,code_entry,received_at_facility,EPR/MH/2025/77669
TRC701321,LOT117763,TXN501525,KC-9HMRCA,img/lots/117763.jpg|img/handover/501321_0.jpg|img/handover/501321_1.jpg|img/handover/501321_2.jpg,False,img/scale/501321.jpg,47.8,19.976167,73.716182,11,2025-04-23T02:39,False,2025-04-23T02:41,2,,qr_scan,sent_for_recovery,
TRC701322,LOT116656,TXN501526,KC-YVAYK3,img/lots/116656.jpg|img/handover/501322_0.jpg|img/handover/501322_1.jpg,False,img/scale/501322.jpg,19.0,21.127708,78.961071,16,2025-04-24T11:43,True,2025-04-29T00:59,6556,2025-04-24T13:09,qr_scan,received_at_facility,
TRC701323,LOT117928,TXN501527,KC-9TW7PE,img/lots/117928.jpg|img/handover/501323_0.jpg,False,img/scale/501323.jpg,18.1,20.007228,73.704275,28,2025-04-22T20:26,False,2025-04-22T20:30,4,2025-04-23T06:59,spoken_code,received_at_facility,
TRC701324,LOT105330,TXN501528,KC-KFX9JT,img/lots/105330.jpg|img/handover/501324_0.jpg|img/handover/501324_1.jpg|img/handover/501324_2.jpg,False,img/scale/501324.jpg,69.6,19.970372,73.770882,20,2025-04-25T20:25,False,2025-04-25T20:25,0,2025-04-26T09:29,code_entry,segregated,
TRC701325,LOT107445,TXN501531,KC-VYYJL4,img/lots/107445.jpg|img/handover/501325_0.jpg,False,img/scale/501325.jpg,63.9,19.117684,73.009673,4,2025-04-25T21:21,True,2025-04-26T09:43,742,2025-04-26T02:02,qr_scan,recovery_complete,EPR/MH/2026/38762
TRC701326,LOT116814,TXN501532,KC-U4VED9,img/lots/116814.jpg|img/handover/501326_0.jpg,False,img/scale/501326.jpg,41.0,21.260233,78.923009,4,2025-04-24T01:24,True,2025-04-24T09:26,482,2025-04-24T16:07,qr_scan,recovery_complete,EPR/MH/2026/46326
TRC701327,LOT115954,TXN501534,KC-3HJ9PL,img/lots/115954.jpg|img/handover/501327_0.jpg|img/handover/501327_1.jpg|img/handover/501327_2.jpg,False,img/scale/501327.jpg,4.1,19.892702,75.483491,16,2025-04-24T13:20,False,2025-04-24T13:23,3,2025-04-25T00:51,code_entry,segregated,
TRC701328,LOT107475,TXN501535,KC-F7XR4W,img/lots/107475.jpg|img/handover/501328_0.jpg|img/handover/501328_1.jpg,False,img/scale/501328.jpg,59.5,19.067752,73.07251,6,2025-04-24T07:12,True,2025-04-24T13:16,364,2025-04-24T10:05,qr_scan,received_at_facility,EPR/MH/2026/96841
TRC701329,LOT101592,TXN501536,KC-WEHL4R,img/lots/101592.jpg|img/handover/501329_0.jpg|img/handover/501329_1.jpg|img/handover/501329_2.jpg,False,img/scale/501329.jpg,2.9,19.961843,73.714173,7,2025-04-22T20:41,False,2025-04-22T20:41,0,2025-04-23T05:15,qr_scan,received_at_facility,EPR/MH/2026/84817
TRC701330,LOT119907,TXN501537,KC-69XEYP,img/lots/119907.jpg|img/handover/501330_0.jpg|img/handover/501330_1.jpg|img/handover/501330_2.jpg,False,img/scale/501330.jpg,16.8,20.007228,73.704275,26,2025-04-25T02:49,False,2025-04-25T02:51,2,2025-04-25T22:49,code_entry,segregated,EPR/MH/2025/80442
TRC701331,LOT115197,TXN501538,KC-37V4Y6,img/lots/115197.jpg|img/handover/501331_0.jpg,False,img/scale/501331.jpg,10.1,19.117684,73.009673,9,2025-04-25T20:30,False,2025-04-25T20:30,0,2025-04-26T10:52,code_entry,sent_for_recovery,
TRC701332,LOT100487,TXN501539,KC-4RAHUD,img/lots/100487.jpg|img/handover/501332_0.jpg|img/handover/501332_1.jpg|img/handover/501332_2.jpg,False,img/scale/501332.jpg,88.5,19.987342,73.74065,33,2025-04-22T20:56,False,2025-04-22T20:59,3,2025-04-23T00:52,code_entry,recovery_complete,EPR/MH/2026/31681
TRC701333,LOT115849,TXN501540,KC-EPL43U,img/lots/115849.jpg|img/handover/501333_0.jpg|img/handover/501333_1.jpg,False,img/scale/501333.jpg,14.1,19.118039,73.013026,6,2025-04-24T11:25,False,2025-04-24T11:28,3,2025-04-24T21:11,code_entry,sent_for_recovery,EPR/MH/2025/95231
TRC701334,LOT119325,TXN501541,KC-EJU4FH,img/lots/119325.jpg|img/handover/501334_0.jpg,False,img/scale/501334.jpg,19.2,18.625609,73.841869,4,2025-04-23T02:33,False,2025-04-23T02:34,1,,code_entry,segregated,EPR/MH/2025/15398
TRC701335,LOT116676,TXN501542,KC-CLEXAW,img/lots/116676.jpg|img/handover/501335_0.jpg|img/handover/501335_1.jpg|img/handover/501335_2.jpg,False,img/scale/501335.jpg,9.7,21.249439,78.918489,27,2025-04-25T10:40,False,2025-04-25T10:44,4,2025-04-25T11:30,spoken_code,sent_for_recovery,EPR/MH/2026/76112
TRC701336,LOT113743,TXN501543,KC-WKMWYA,img/lots/113743.jpg|img/handover/501336_0.jpg|img/handover/501336_1.jpg|img/handover/501336_2.jpg,False,img/scale/501336.jpg,19.4,19.81367,73.998157,10,2025-04-25T22:08,False,2025-04-25T22:08,0,2025-04-26T13:09,code_entry,received_at_facility,EPR/MH/2026/37370
TRC701337,LOT117281,TXN501544,KC-9MUHK4,img/lots/117281.jpg|img/handover/501337_0.jpg|img/handover/501337_1.jpg|img/handover/501337_2.jpg,False,img/scale/501337.jpg,9.1,19.961843,73.714173,12,2025-04-24T07:48,False,2025-04-24T07:48,0,2025-04-24T14:04,code_entry,recovery_complete,EPR/MH/2026/19704
TRC701338,LOT110848,TXN501545,KC-3PJWDP,img/lots/110848.jpg|img/handover/501338_0.jpg|img/handover/501338_1.jpg|img/handover/501338_2.jpg,False,img/scale/501338.jpg,4.7,19.200497,73.188382,21,2025-04-23T08:51,False,2025-04-23T08:52,1,2025-04-24T03:01,code_entry,received_at_facility,EPR/MH/2026/83472
TRC701339,LOT112844,TXN501546,KC-CNJKWL,img/lots/112844.jpg|img/handover/501339_0.jpg|img/handover/501339_1.jpg,False,img/scale/501339.jpg,12.2,19.961843,73.714173,11,2025-04-24T18:22,False,2025-04-24T18:24,2,2025-04-24T21:54,code_entry,segregated,EPR/MH/2025/17450
TRC701340,LOT104298,TXN501547,KC-R774NM,img/lots/104298.jpg|img/handover/501340_0.jpg,False,img/scale/501340.jpg,13.7,19.130163,73.018162,17,2025-04-26T08:28,True,2025-04-26T09:27,59,2025-04-27T00:13,qr_scan,sent_for_recovery,
TRC701341,LOT118141,TXN501548,KC-4WNX3R,img/lots/118141.jpg|img/handover/501341_0.jpg|img/handover/501341_1.jpg,False,img/scale/501341.jpg,53.8,19.130163,73.018162,12,2025-04-23T13:12,False,2025-04-23T13:13,1,2025-04-23T19:20,code_entry,received_at_facility,EPR/MH/2026/90219
TRC701342,LOT109826,TXN501549,KC-3WJCJN,img/lots/109826.jpg|img/handover/501342_0.jpg|img/handover/501342_1.jpg,False,img/scale/501342.jpg,20.7,19.870816,75.388885,4,2025-04-22T02:24,False,2025-04-22T02:24,0,2025-04-22T04:16,code_entry,segregated,EPR/MH/2025/21488
TRC701343,LOT116750,TXN501550,KC-E7CEM4,img/lots/116750.jpg|img/handover/501343_0.jpg|img/handover/501343_1.jpg|img/handover/501343_2.jpg,False,img/scale/501343.jpg,9.3,19.117684,73.009673,7,2025-04-25T04:22,True,2025-04-25T11:10,408,2025-04-25T09:00,qr_scan,segregated,
TRC701344,LOT107284,TXN501551,KC-AJKUF6,img/lots/107284.jpg|img/handover/501344_0.jpg|img/handover/501344_1.jpg|img/handover/501344_2.jpg,False,img/scale/501344.jpg,20.0,19.051579,72.877861,19,2025-04-24T22:48,False,2025-04-24T22:48,0,2025-04-25T18:30,spoken_code,segregated,EPR/MH/2025/54267
TRC701345,LOT112911,TXN501552,KC-LX9H9C,img/lots/112911.jpg|img/handover/501345_0.jpg,False,img/scale/501345.jpg,33.2,20.924287,79.001457,34,2025-04-25T05:25,True,2025-04-29T07:35,5890,2025-04-25T09:40,qr_scan,sent_for_recovery,EPR/MH/2026/84567
TRC701346,LOT108150,TXN501554,KC-A73JTN,img/lots/108150.jpg|img/handover/501346_0.jpg|img/handover/501346_1.jpg|img/handover/501346_2.jpg,False,img/scale/501346.jpg,31.0,19.884991,75.415283,25,2025-04-25T00:59,False,2025-04-25T01:00,1,2025-04-25T17:58,qr_scan,recovery_complete,EPR/MH/2025/66997
TRC701347,LOT114040,TXN501555,KC-CV3EMA,img/lots/114040.jpg|img/handover/501347_0.jpg|img/handover/501347_1.jpg,False,img/scale/501347.jpg,37.6,21.234049,78.898754,7,2025-04-26T21:18,False,2025-04-26T21:21,3,2025-04-27T12:01,spoken_code,received_at_facility,EPR/MH/2026/40937
TRC701348,LOT105935,TXN501556,KC-4UKUNM,img/lots/105935.jpg|img/handover/501348_0.jpg|img/handover/501348_1.jpg|img/handover/501348_2.jpg,False,img/scale/501348.jpg,79.5,19.980059,73.717878,18,2025-04-23T23:06,False,2025-04-23T23:07,1,2025-04-24T04:25,code_entry,recovery_complete,EPR/MH/2026/28384
TRC701349,LOT118614,TXN501557,KC-PTYRMX,img/lots/118614.jpg|img/handover/501349_0.jpg|img/handover/501349_1.jpg|img/handover/501349_2.jpg,False,img/scale/501349.jpg,164.1,19.892702,75.483491,24,2025-04-26T15:47,True,2025-04-27T04:27,760,2025-04-27T09:30,spoken_code,segregated,EPR/MH/2025/36992
TRC701350,LOT113711,TXN501558,KC-LDP6HL,img/lots/113711.jpg|img/handover/501350_0.jpg,False,img/scale/501350.jpg,56.7,19.976167,73.716182,8,2025-04-24T16:36,True,2025-04-25T06:24,828,2025-04-25T00:01,code_entry,sent_for_recovery,
TRC701351,LOT100572,TXN501559,KC-XDJ4WT,img/lots/119159.jpg|img/handover/501351_0.jpg|img/handover/501351_1.jpg|img/handover/501351_2.jpg,True,img/scale/501351.jpg,14.2,19.870816,75.388885,36,2025-04-23T21:16,True,2025-04-24T00:16,180,2025-04-24T06:04,code_entry,recovery_complete,EPR/MH/2025/94891
TRC701352,LOT119765,TXN501560,KC-FFM7YJ,img/lots/119765.jpg|img/handover/501352_0.jpg|img/handover/501352_1.jpg|img/handover/501352_2.jpg,False,img/scale/501352.jpg,19.5,21.249439,78.918489,38,2025-04-23T13:01,False,2025-04-23T13:04,3,2025-04-24T06:57,code_entry,segregated,EPR/MH/2026/82838
TRC701353,LOT117330,TXN501561,KC-VVUU64,img/lots/117330.jpg|img/handover/501353_0.jpg|img/handover/501353_1.jpg,False,img/scale/501353.jpg,6.2,19.051579,72.877861,11,2025-04-27T03:58,False,2025-04-27T03:58,0,2025-04-27T22:24,spoken_code,segregated,EPR/MH/2025/63963
TRC701354,LOT112785,TXN501562,KC-UALT6J,img/lots/112785.jpg|img/handover/501354_0.jpg|img/handover/501354_1.jpg,False,img/scale/501354.jpg,45.0,19.117684,73.009673,40,2025-04-26T15:26,False,2025-04-26T15:26,0,2025-04-26T17:57,qr_scan,sent_for_recovery,
TRC701355,LOT100221,TXN501563,KC-D6WYDJ,img/lots/100221.jpg|img/handover/501355_0.jpg|img/handover/501355_1.jpg,False,img/scale/501355.jpg,264.1,18.729059,74.245401,10,2025-04-27T04:47,False,2025-04-27T04:48,1,2025-04-27T10:21,spoken_code,recovery_complete,EPR/MH/2026/21318
TRC701356,LOT118152,TXN501564,KC-7JHKLV,img/lots/118152.jpg|img/handover/501356_0.jpg|img/handover/501356_1.jpg,False,img/scale/501356.jpg,22.5,20.007228,73.704275,9,2025-04-26T22:13,True,2025-04-27T20:51,1358,2025-04-27T10:56,spoken_code,sent_for_recovery,
TRC701357,LOT114586,TXN501565,KC-9CRXEE,img/lots/114586.jpg|img/handover/501357_0.jpg|img/handover/501357_1.jpg,False,img/scale/501357.jpg,5.9,19.870816,75.388885,12,2025-04-26T02:38,True,2025-04-26T08:13,335,2025-04-26T06:40,qr_scan,sent_for_recovery,EPR/MH/2026/18113
TRC701358,LOT108133,TXN501566,KC-MTWHAW,img/lots/108133.jpg|img/handover/501358_0.jpg|img/handover/501358_1.jpg,False,img/scale/501358.jpg,26.2,21.224069,78.915987,22,2025-04-26T15:22,True,2025-04-26T22:08,406,,spoken_code,awaiting_confirmation,
TRC701359,LOT108818,TXN501567,KC-WLE4CA,img/lots/108818.jpg|img/handover/501359_0.jpg,False,img/scale/501359.jpg,24.5,18.600139,73.85014,7,2025-04-23T18:36,True,2025-04-26T07:19,3643,2025-04-24T09:16,qr_scan,recovery_complete,EPR/MH/2025/28012
TRC701360,LOT103808,TXN501568,KC-WH3ALV,img/lots/103808.jpg|img/handover/501360_0.jpg|img/handover/501360_1.jpg|img/handover/501360_2.jpg,False,img/scale/501360.jpg,1.8,19.197379,73.19812,29,2025-04-26T18:07,False,2025-04-26T18:10,3,2025-04-27T10:56,code_entry,recovery_complete,
TRC701361,LOT114354,TXN501570,KC-MDH9T7,img/lots/114354.jpg|img/handover/501361_0.jpg|img/handover/501361_1.jpg|img/handover/501361_2.jpg,False,img/scale/501361.jpg,76.5,18.683961,73.76457,12,2025-04-24T18:43,False,2025-04-24T18:43,0,2025-04-24T23:44,qr_scan,segregated,EPR/MH/2025/72576
